1.9294189257142926e+00                  -8.5550059798187572e+00                1.2644892713258033e-03                1.2644892678028328e-03
1.9493900066449128e+00                  -8.6786812894930563e+00                1.2644892703573996e-03                1.2644892677074742e-03
1.9684829485539350e+00                  -8.7969803852102810e+00                1.2644892696532617e-03                1.2644892676351997e-03
1.9867717342662448e+00                  -8.9103618061848326e+00                1.2644892691341114e-03                1.2644892675797465e-03
2.0043213737826426e+00                  -9.0192291952907393e+00                1.2644892687464443e-03                1.2644892675367225e-03
2.0211892990699383e+00                  -9.1239374384401728e+00                1.2644892684535503e-03                1.2644892675029956e-03
2.0374264979406238e+00                  -9.2248025944667589e+00                1.2644892682298551e-03                1.2644892674763056e-03
2.0530784434834195e+00                  -9.3221041070925263e+00                1.2644892680572944e-03                1.2644892674549982e-03
2.0681858617461617e+00                  -9.4160947552492438e+00                1.2644892679229351e-03                1.2644892674378485e-03
2.0827853703164503e+00                  -9.5070002352304517e+00                1.2644892678174127e-03                1.2644892674239410e-03
2.0969100130080562e+00                  -9.5950231473810650e+00                1.2644892677338667e-03                1.2644892674125818e-03
2.1105897102992488e+00                  -9.6803484195255542e+00                1.2644892676672199e-03                1.2644892674032438e-03
2.1238516409670858e+00                  -9.7631420041126287e+00                1.2644892676136762e-03                1.2644892673955184e-03
2.1367205671564067e+00                  -9.8435572601786081e+00                1.2644892675703729e-03                1.2644892673890908e-03
2.1492191126553797e+00                  -9.9217354292295283e+00                1.2644892675351314e-03                1.2644892673837138e-03
2.1613680022349748e+00                  -9.9977980953219934e+00                1.2644892675062818e-03                1.2644892673791914e-03
2.1731862684122740e+00                  -1.0071867891874188e+01                1.2644892674825330e-03                1.2644892673753707e-03
2.1846914308175989e+00                  -1.0144048460181621e+01                1.2644892674628799e-03                1.2644892673721270e-03
2.1958996524092336e+00                  -1.0214437334329745e+01                1.2644892674465349e-03                1.2644892673693610e-03
2.2068258760318495e+00                  -1.0283133030965010e+01                1.2644892674328766e-03                1.2644892673669935e-03
2.2174839442139063e+00                  -1.0350220914129389e+01                1.2644892674214111e-03                1.2644892673649584e-03
2.2278867046136734e+00                  -1.0415761847322043e+01                1.2644892674117468e-03                1.2644892673632020e-03
2.2380461031287955e+00                  -1.0479862557735352e+01                1.2644892674035660e-03                1.2644892673616829e-03
2.2479732663618068e+00                  -1.0542549433401597e+01                1.2644892673966152e-03                1.2644892673603616e-03
2.2576785748691846e+00                  -1.0603925431675954e+01                1.2644892673906868e-03                1.2644892673592113e-03
2.2671717284030137e+00                  -1.0664011204883701e+01                1.2644892673856129e-03                1.2644892673582045e-03
2.2764618041732443e+00                  -1.0722889086778856e+01                1.2644892673812560e-03                1.2644892673573226e-03
2.2855573090077739e+00                  -1.0780641185293954e+01                1.2644892673775007e-03                1.2644892673565476e-03
2.2944662261615929e+00                  -1.0837226274709113e+01                1.2644892673742572e-03                1.2644892673558639e-03
2.3031960574204891e+00                  -1.0892769318986058e+01                1.2644892673714441e-03                1.2644892673552592e-03
2.3117538610557542e+00                  -1.0947319150813019e+01                1.2644892673689986e-03                1.2644892673547242e-03
2.3201462861110542e+00                  -1.1000830766144164e+01                1.2644892673668677e-03                1.2644892673542483e-03
2.3283796034387376e+00                  -1.1053429698749747e+01                1.2644892673650049e-03                1.2644892673538250e-03
2.3364597338485296e+00                  -1.1105129150226420e+01                1.2644892673633723e-03                1.2644892673534473e-03
2.3443922736851106e+00                  -1.1155904919391880e+01                1.2644892673619389e-03                1.2644892673531092e-03
2.3521825181113627e+00                  -1.1205894199304495e+01                1.2644892673606759e-03                1.2644892673528063e-03
2.3598354823398879e+00                  -1.1255004316071528e+01                1.2644892673595628e-03                1.2644892673525348e-03
2.3673559210260189e+00                  -1.1303364429781698e+01                1.2644892673585768e-03                1.2644892673522895e-03
2.3747483460101040e+00                  -1.1351021549453598e+01                1.2644892673577034e-03                1.2644892673520697e-03
2.3820170425748683e+00                  -1.1398012226784612e+01                1.2644892673569275e-03                1.2644892673518717e-03
2.3891660843645326e+00                  -1.1444117812536398e+01                1.2644892673562384e-03                1.2644892673516919e-03
2.3961993470957363e+00                  -1.1489661766168526e+01                1.2644892673556224e-03                1.2644892673515287e-03
2.4031205211758180e+00                  -1.1534539028401843e+01                1.2644892673550727e-03                1.2644892673513810e-03
2.4099331233312946e+00                  -1.1578738597827890e+01                1.2644892673545813e-03                1.2644892673512470e-03
2.4166405073382808e+00                  -1.1622546688329347e+01                1.2644892673541401e-03                1.2644892673511258e-03
2.4232458739368079e+00                  -1.1665306751411613e+01                1.2644892673537450e-03                1.2644892673510134e-03
2.4297522800024081e+00                  -1.1707659066915072e+01                1.2644892673533887e-03                1.2644892673509111e-03
2.4361626470407560e+00                  -1.1749668266742086e+01                1.2644892673530680e-03                1.2644892673508189e-03
2.4424797690644486e+00                  -1.1790856648796797e+01                1.2644892673527792e-03                1.2644892673507337e-03
2.4487063199050798e+00                  -1.1831588048169930e+01                1.2644892673525177e-03                1.2644892673506554e-03
2.4548448600085102e+00                  -1.1872133414141302e+01                1.2644892673522809e-03                1.2644892673505847e-03
2.4608978427565478e+00                  -1.1912208591578811e+01                1.2644892673520662e-03                1.2644892673505197e-03
2.4668676203541096e+00                  -1.1951405309464002e+01                1.2644892673518721e-03                1.2644892673504592e-03
2.4727564493172123e+00                  -1.1990395186619635e+01                1.2644892673516945e-03                1.2644892673504030e-03
2.4785664955938436e+00                  -1.2028516108348981e+01                1.2644892673515347e-03                1.2644892673503519e-03
2.4842998393467859e+00                  -1.2066819516620786e+01                1.2644892673513884e-03                1.2644892673503055e-03
2.4899584794248346e+00                  -1.2104735771891624e+01                1.2644892673512544e-03                1.2644892673502621e-03
2.4955443375464483e+00                  -1.2141613346994873e+01                1.2644892673511329e-03                1.2644892673502215e-03
2.5010592622177517e+00                  -1.2177746284801511e+01                1.2644892673510219e-03                1.2644892673501834e-03
2.5065050324048719e+00                  -1.2214589511625379e+01                1.2644892673509193e-03                1.2644892673501491e-03
2.5118833609788744e+00                  -1.2250320778469913e+01                1.2644892673508263e-03                1.2644892673501170e-03
2.5171958979499744e+00                  -1.2285504645076342e+01                1.2644892673507404e-03                1.2644892673500864e-03
2.5224442335063197e+00                  -1.2320975967267582e+01                1.2644892673506611e-03                1.2644892673500585e-03
2.5276299008713385e+00                  -1.2356885411866225e+01                1.2644892673505887e-03                1.2644892673500340e-03
2.5327543789924976e+00                  -1.2390874203122433e+01                1.2644892673505225e-03                1.2644892673500097e-03
2.5378190950732740e+00                  -1.2424571625060327e+01                1.2644892673504618e-03                1.2644892673499874e-03
2.5428254269591797e+00                  -1.2458101003118040e+01                1.2644892673504054e-03                1.2644892673499663e-03
2.5477747053878224e+00                  -1.2492349611608537e+01                1.2644892673503532e-03                1.2644892673499475e-03
2.5526682161121932e+00                  -1.2524519495969916e+01                1.2644892673503055e-03                1.2644892673499288e-03
2.5575072019056577e+00                  -1.2558455259297737e+01                1.2644892673502604e-03                1.2644892673499121e-03
2.5622928644564746e+00                  -1.2591473286727771e+01                1.2644892673502187e-03                1.2644892673498961e-03
2.5670263661590602e+00                  -1.2622500383168751e+01                1.2644892673501821e-03                1.2644892673498818e-03
2.5717088318086878e+00                  -1.2656590842381362e+01                1.2644892673501459e-03                1.2644892673498683e-03
2.5763413502057930e+00                  -1.2684848591309745e+01                1.2644892673501131e-03                1.2644892673498531e-03
2.5809249756756194e+00                  -1.2718955411059770e+01                1.2644892673500825e-03                1.2644892673498423e-03
2.5854607295085006e+00                  -1.2750485795163550e+01                1.2644892673500544e-03                1.2644892673498310e-03
2.5899496013257077e+00                  -1.2777737286578393e+01                1.2644892673500288e-03                1.2644892673498191e-03
2.5943925503754266e+00                  -1.2811613721441004e+01                1.2644892673500038e-03                1.2644892673498100e-03
2.5987905067631152e+00                  -1.2840549743774570e+01                1.2644892673499813e-03                1.2644892673498000e-03
2.6031443726201822e+00                  -1.2872106626206124e+01                1.2644892673499598e-03                1.2644892673497913e-03
2.6074550232146687e+00                  -1.2903744074366328e+01                1.2644892673499396e-03                1.2644892673497831e-03
2.6117233080073419e+00                  -1.2930825822493043e+01                1.2644892673499225e-03                1.2644892673497755e-03
2.6159500516564012e+00                  -1.2964486839865561e+01                1.2644892673499043e-03                1.2644892673497683e-03
2.6201360549737576e+00                  -1.2991380972605244e+01                1.2644892673498880e-03                1.2644892673497603e-03
2.6242820958356683e+00                  -1.3018494056771976e+01                1.2644892673498729e-03                1.2644892673497529e-03
2.6283889300503116e+00                  -1.3049912346564286e+01                1.2644892673498592e-03                1.2644892673497477e-03
2.6324572921847245e+00                  -1.3078396272278866e+01                1.2644892673498458e-03                1.2644892673497415e-03
2.6364878963533656e+00                  -1.3106018905363221e+01                1.2644892673498338e-03                1.2644892673497360e-03
2.6404814369704219e+00                  -1.3138581721798067e+01                1.2644892673498217e-03                1.2644892673497310e-03
2.6444385894678386e+00                  -1.3166075790597406e+01                1.2644892673498106e-03                1.2644892673497256e-03
2.6483600109809315e+00                  -1.3197771064889345e+01                1.2644892673498009e-03                1.2644892673497219e-03
2.6522463410033232e+00                  -1.3221916056488883e+01                1.2644892673497915e-03                1.2644892673497170e-03
2.6560982020128319e+00                  -1.3240948664316427e+01                1.2644892673497831e-03                1.2644892673497117e-03
2.6599162000698504e+00                  -1.3269078446460801e+01                1.2644892673497751e-03                1.2644892673497083e-03
2.6637009253896480e+00                  -1.3305130432045395e+01                1.2644892673497664e-03                1.2644892673497050e-03
2.6674529528899540e+00                  -1.3334682347790832e+01                1.2644892673497584e-03                1.2644892673497011e-03
2.6711728427150834e+00                  -1.3356126713091122e+01                1.2644892673497519e-03                1.2644892673496974e-03
2.6748611407378116e+00                  -1.3371618500320947e+01                1.2644892673497456e-03                1.2644892673496931e-03
2.6785183790401139e+00                  -1.3417798436276573e+01                1.2644892673497386e-03                1.2644892673496916e-03
2.6821450763738319e+00                  -1.3439784485868918e+01                1.2644892673497326e-03                1.2644892673496879e-03
2.6857417386022635e+00                  -1.3465111087961908e+01                1.2644892673497269e-03                1.2644892673496849e-03
2.6893088591236203e+00                  -1.3487406765173665e+01                1.2644892673497219e-03                1.2644892673496820e-03
2.6928469192772302e+00                  -1.3513331035482157e+01                1.2644892673497174e-03                1.2644892673496799e-03
2.6963563887333319e+00                  -1.3543497012881010e+01                1.2644892673497120e-03                1.2644892673496771e-03
2.6998377258672459e+00                  -1.3559403962102042e+01                1.2644892673497087e-03                1.2644892673496751e-03
2.7032913781186614e+00                  -1.3587283037438981e+01                1.2644892673497044e-03                1.2644892673496729e-03
2.7067177823367587e+00                  -1.3620170087498883e+01                1.2644892673497003e-03                1.2644892673496712e-03
2.7101173651118162e+00                  -1.3632774613898256e+01                1.2644892673496959e-03                1.2644892673496677e-03
2.7134905430939424e+00                  -1.3626426624665703e+01                1.2644892673496937e-03                1.2644892673496651e-03
2.7168377232995247e+00                  -1.3698215195645121e+01                1.2644892673496892e-03                1.2644892673496651e-03
2.7201593034059570e+00                  -1.3725048250540290e+01                1.2644892673496862e-03                1.2644892673496636e-03
2.7234556720351857e+00                  -1.3725048250540290e+01                1.2644892673496838e-03                1.2644892673496612e-03
2.7267272090265724e+00                  -1.3766507597616741e+01                1.2644892673496799e-03                1.2644892673496595e-03
2.7299742856995555e+00                  -1.3827097937973550e+01                1.2644892673496768e-03                1.2644892673496593e-03
2.7331972651065692e+00                  -1.3832128543287910e+01                1.2644892673496740e-03                1.2644892673496567e-03
2.7363965022766426e+00                  -1.3837218103666615e+01                1.2644892673496723e-03                1.2644892673496552e-03
2.7395723444500919e+00                  -1.3858194630224128e+01                1.2644892673496710e-03                1.2644892673496547e-03
2.7427251313046983e+00                  -1.3903456056603666e+01                1.2644892673496679e-03                1.2644892673496534e-03
2.7458551951737289e+00                  -1.3915548884408212e+01                1.2644892673496658e-03                1.2644892673496517e-03
2.7489628612561616e+00                  -1.3953989294572851e+01                1.2644892673496640e-03                1.2644892673496512e-03
2.7520484478194387e+00                  -1.3960740321935459e+01                1.2644892673496627e-03                1.2644892673496502e-03
2.7551122663950713e+00                  -1.4042882533454447e+01                1.2644892673496593e-03                1.2644892673496491e-03
2.7581546219673898e+00                  -1.4018896146833399e+01                1.2644892673496591e-03                1.2644892673496482e-03
2.7611758131557314e+00                  -1.3974565605707925e+01                1.2644892673496569e-03                1.2644892673496447e-03
2.7641761323903307e+00                  -1.3988845514203135e+01                1.2644892673496560e-03                1.2644892673496443e-03
2.7671558660821804e+00                  -1.4077075458614310e+01                1.2644892673496543e-03                1.2644892673496450e-03
2.7701152947871015e+00                  -1.4144272193789993e+01                1.2644892673496530e-03                1.2644892673496452e-03
2.7730546933642626e+00                  -1.4068271550505742e+01                1.2644892673496523e-03                1.2644892673496428e-03
2.7759743311293690e+00                  -1.4154780315477835e+01                1.2644892673496493e-03                1.2644892673496417e-03
2.7788744720027396e+00                  -1.4199556327565070e+01                1.2644892673496480e-03                1.2644892673496413e-03
2.7817553746524690e+00                  -1.4187922150063761e+01                1.2644892673496478e-03                1.2644892673496408e-03
2.7846172926328752e+00                  -1.4176591522830250e+01                1.2644892673496463e-03                1.2644892673496391e-03
2.7874604745184151e+00                  -1.4321239396804900e+01                1.2644892673496447e-03                1.2644892673496400e-03
2.7902851640332416e+00                  -1.4262918763769944e+01                1.2644892673496437e-03                1.2644892673496380e-03
2.7930916001765800e+00                  -1.4249485112895597e+01                1.2644892673496437e-03                1.2644892673496378e-03
2.7958800173440754e+00                  -1.4305908733383266e+01                1.2644892673496419e-03                1.2644892673496369e-03
2.7986506454452691e+00                  -1.4262918763769942e+01                1.2644892673496419e-03                1.2644892673496363e-03
2.8014037100173552e+00                  -1.4321239396804899e+01                1.2644892673496413e-03                1.2644892673496365e-03
2.8041394323353503e+00                  -1.4305908733383264e+01                1.2644892673496404e-03                1.2644892673496354e-03
2.8068580295188172e+00                  -1.4370773192294767e+01                1.2644892673496395e-03                1.2644892673496354e-03
2.8095597146352675e+00                  -1.4447055847666066e+01                1.2644892673496378e-03                1.2644892673496346e-03
2.8122446968003691e+00                  -1.4370773192294767e+01                1.2644892673496376e-03                1.2644892673496335e-03
2.8149131812750738e+00                  -1.4468420902652014e+01                1.2644892673496365e-03                1.2644892673496335e-03
2.8175653695597807e+00                  -1.4426692745170794e+01                1.2644892673496367e-03                1.2644892673496333e-03
2.8202014594856402e+00                  -1.4370773192294767e+01                1.2644892673496369e-03                1.2644892673496328e-03
2.8228216453031045e+00                  -1.4388624821828129e+01                1.2644892673496356e-03                1.2644892673496317e-03
2.8254261177678233e+00                  -1.4931263416643855e+01                1.2644892673496333e-03                1.2644892673496330e-03
2.8280150642239770e+00                  -1.4447055847666064e+01                1.2644892673496337e-03                1.2644892673496304e-03
2.8305886686851442e+00                  -1.4539653928599273e+01                1.2644892673496333e-03                1.2644892673496309e-03
2.8331471119127851e+00                  -1.4594591926272470e+01                1.2644892673496322e-03                1.2644892673496302e-03
2.8356905714924254e+00                  -1.4692737732792034e+01                1.2644892673496320e-03                1.2644892673496306e-03
2.8382192219076257e+00                  -1.4566254802962868e+01                1.2644892673496322e-03                1.2644892673496300e-03
2.8407332346118066e+00                  -1.4773158298863118e+01                1.2644892673496315e-03                1.2644892673496306e-03
2.8432327780980096e+00                  -1.4657499905094253e+01                1.2644892673496304e-03                1.2644892673496289e-03
2.8457180179666586e+00                  -1.4731089182584746e+01                1.2644892673496304e-03                1.2644892673496293e-03
2.8481891169913989e+00                  -1.4539653928599273e+01                1.2644892673496298e-03                1.2644892673496274e-03
2.8506462351830666e+00                  -1.4657499905094253e+01                1.2644892673496296e-03                1.2644892673496280e-03
2.8530895298518657e+00                  -1.4773158298863118e+01                1.2644892673496293e-03                1.2644892673496285e-03
2.8555191556678001e+00                  -1.4624907874832301e+01                1.2644892673496304e-03                1.2644892673496287e-03
2.8579352647194289e+00                  -1.4731089182584746e+01                1.2644892673496291e-03                1.2644892673496280e-03
2.8603380065709936e+00                  -1.4773158298863118e+01                1.2644892673496272e-03                1.2644892673496280e-03
2.8627275283179747e+00                  -1.4773158298863118e+01                1.2644892673496278e-03                1.2644892673496270e-03
2.8651039746411278e+00                  -1.4657499905094253e+01                1.2644892673496293e-03                1.2644892673496278e-03
2.8674674878590514e+00                  -1.4931263416643855e+01                1.2644892673496274e-03                1.2644892673496276e-03
2.8698182079793280e+00                  -1.4773158298863118e+01                1.2644892673496278e-03                1.2644892673496270e-03
2.8721562727482928e+00                  -1.4819743971906552e+01                1.2644892673496272e-03                1.2644892673496265e-03
2.8744818176994666e+00                  -1.5000000000000000e+01                1.2644892673496265e-03                1.2644892673496265e-03
2.8767949762007006e+00                  -1.4773158298863118e+01                1.2644892673496265e-03                1.2644892673496257e-03
2.8790958795000727e+00                  -1.4871933948317142e+01                1.2644892673496261e-03                1.2644892673496265e-03
2.8813846567705728e+00                  -1.4624907874832301e+01                1.2644892673496254e-03                1.2644892673496272e-03
2.8836614351536176e+00                  -1.4931263416643855e+01                1.2644892673496250e-03                1.2644892673496252e-03
2.8859263398014310e+00                  -1.4731089182584745e+01                1.2644892673496250e-03                1.2644892673496239e-03
2.8881794939183250e+00                  -1.4624907874832301e+01                1.2644892673496254e-03                1.2644892673496237e-03
2.8904210188009141e+00                  -1.4931263416643855e+01                1.2644892673496248e-03                1.2644892673496250e-03
2.8926510338773004e+00                  -1.4931263416643855e+01                1.2644892673496252e-03                1.2644892673496254e-03
2.8948696567452528e+00                  -1.4871933948317142e+01                1.2644892673496246e-03                1.2644892673496241e-03
2.8970770032094202e+00                  -1.4819743971906552e+01                1.2644892673496235e-03                1.2644892673496241e-03
2.8992731873176036e+00                  -1.4931263416643855e+01                1.2644892673496244e-03                1.2644892673496241e-03
2.9014583213961123e+00                  -1.4819743971906552e+01                1.2644892673496235e-03                1.2644892673496241e-03
2.9036325160842376e+00                  -1.4931263416643855e+01                1.2644892673496244e-03                1.2644892673496246e-03
2.9057958803678687e+00                  -1.4594591926272470e+01                1.2644892673496233e-03                1.2644892673496252e-03
2.9079485216122722e+00                  -1.5000000000000000e+01                1.2644892673496237e-03                1.2644892673496237e-03
2.9100905455940680e+00                  -1.4871933948317142e+01                1.2644892673496252e-03                1.2644892673496248e-03
2.9122220565324155e+00                  -1.4539653928599272e+01                1.2644892673496241e-03                1.2644892673496218e-03
2.9143431571194407e+00                  -1.4871933948317142e+01                1.2644892673496233e-03                1.2644892673496237e-03
2.9164539485499250e+00                  -1.4514588767167368e+01                1.2644892673496224e-03                1.2644892673496250e-03
2.9185545305502734e+00                  -1.5000000000000000e+01                1.2644892673496233e-03                1.2644892673496233e-03
2.9206450014067875e+00                  -1.4819743971906552e+01                1.2644892673496231e-03                1.2644892673496224e-03
2.9227254579932600e+00                  -1.5000000000000000e+01                1.2644892673496224e-03                1.2644892673496224e-03
2.9247959957979122e+00                  -1.4731089182584745e+01                1.2644892673496226e-03                1.2644892673496237e-03
2.9268567089496922e+00                  -1.4566254802962867e+01                1.2644892673496211e-03                1.2644892673496233e-03
2.9289076902439528e+00                  -1.4692737732792034e+01                1.2644892673496235e-03                1.2644892673496222e-03
2.9309490311675228e+00                  -1.4773158298863116e+01                1.2644892673496231e-03                1.2644892673496222e-03
2.9329808219231981e+00                  -1.4871933948317142e+01                1.2644892673496231e-03                1.2644892673496226e-03
2.9350031514536550e+00                  -1.4931263416643855e+01                1.2644892673496228e-03                1.2644892673496231e-03
2.9370161074648142e+00                  -1.4566254802962867e+01                1.2644892673496205e-03                1.2644892673496226e-03
2.9390197764486663e+00                  -1.4407241813231945e+01                1.2644892673496215e-03                1.2644892673496252e-03
2.9410142437055695e+00                  -1.5000000000000000e+01                1.2644892673496220e-03                1.2644892673496220e-03
2.9429995933660407e+00                  -1.4773158298863116e+01                1.2644892673496218e-03                1.2644892673496209e-03
2.9449759084120477e+00                  -1.4594591926272468e+01                1.2644892673496226e-03                1.2644892673496207e-03
2.9469432706978256e+00                  -1.4657499905094252e+01                1.2644892673496209e-03                1.2644892673496224e-03
2.9489017609702137e+00                  -1.4819743971906552e+01                1.2644892673496218e-03                1.2644892673496224e-03
2.9508514588885464e+00                  -1.4931263416643855e+01                1.2644892673496209e-03                1.2644892673496211e-03
2.9527924430440922e+00                  -1.4657499905094252e+01                1.2644892673496207e-03                1.2644892673496222e-03
2.9547247909790628e+00                  -1.4731089182584745e+01                1.2644892673496213e-03                1.2644892673496202e-03
2.9566485792052033e+00                  -1.4657499905094252e+01                1.2644892673496213e-03                1.2644892673496228e-03
2.9585638832219674e+00                  -1.4931263416643855e+01                1.2644892673496220e-03                1.2644892673496222e-03
2.9604707775342991e+00                  -1.4931263416643855e+01                1.2644892673496213e-03                1.2644892673496215e-03
2.9623693356700209e+00                  -1.4624907874832301e+01                1.2644892673496207e-03                1.2644892673496224e-03
2.9642596301968491e+00                  -1.4871933948317142e+01                1.2644892673496202e-03                1.2644892673496207e-03
2.9661417327390325e+00                  -1.5000000000000000e+01                1.2644892673496207e-03                1.2644892673496207e-03
2.9680157139936418e+00                  -1.4931263416643855e+01                1.2644892673496205e-03                1.2644892673496202e-03
2.9698816437465001e+00                  -1.4731089182584745e+01                1.2644892673496209e-03                1.2644892673496220e-03
2.9717395908877782e+00                  -1.4871933948317142e+01                1.2644892673496202e-03                1.2644892673496198e-03
2.9735896234272570e+00                  -1.4871933948317142e+01                1.2644892673496198e-03                1.2644892673496202e-03
2.9754318085092630e+00                  -1.4819743971906552e+01                1.2644892673496198e-03                1.2644892673496205e-03
2.9772662124272928e+00                  -1.4624907874832299e+01                1.2644892673496194e-03                1.2644892673496211e-03
2.9790929006383262e+00                  -1.4931263416643855e+01                1.2644892673496222e-03                1.2644892673496220e-03
2.9809119377768436e+00                  -1.4657499905094252e+01                1.2644892673496209e-03                1.2644892673496194e-03
2.9827233876685453e+00                  -1.4539653928599272e+01                1.2644892673496194e-03                1.2644892673496218e-03
2.9845273133437926e+00                  -1.4871933948317142e+01                1.2644892673496213e-03                1.2644892673496209e-03
2.9863237770507651e+00                  -1.4594591926272468e+01                1.2644892673496192e-03                1.2644892673496211e-03
2.9881128402683519e+00                  -1.4566254802962867e+01                1.2644892673496200e-03                1.2644892673496222e-03
2.9898945637187730e+00                  -1.4871933948317142e+01                1.2644892673496211e-03                1.2644892673496207e-03
2.9916690073799486e+00                  -1.4819743971906552e+01                1.2644892673496202e-03                1.2644892673496209e-03
2.9934362304976116e+00                  -1.4657499905094252e+01                1.2644892673496202e-03                1.2644892673496218e-03
2.9951962915971793e+00                  -1.5000000000000000e+01                1.2644892673496198e-03                1.2644892673496198e-03
2.9969492484953810e+00                  -1.4692737732792033e+01                1.2644892673496196e-03                1.2644892673496209e-03
2.9986951583116559e+00                  -1.4657499905094252e+01                1.2644892673496200e-03                1.2644892673496215e-03
3.0004340774793188e+00                  -1.4731089182584745e+01                1.2644892673496200e-03                1.2644892673496211e-03
3.0021660617565078e+00                  -1.4514588767167366e+01                1.2644892673496185e-03                1.2644892673496211e-03
3.0038911662369103e+00                  -1.4871933948317142e+01                1.2644892673496205e-03                1.2644892673496209e-03
3.0056094453602804e+00                  -1.4819743971906552e+01                1.2644892673496196e-03                1.2644892673496202e-03
3.0073209529227447e+00                  -1.4931263416643855e+01                1.2644892673496192e-03                1.2644892673496194e-03
3.0090257420869104e+00                  -1.4773158298863116e+01                1.2644892673496211e-03                1.2644892673496202e-03
3.0107238653917729e+00                  -1.4657499905094252e+01                1.2644892673496205e-03                1.2644892673496220e-03
3.0124153747624329e+00                  -1.4692737732792033e+01                1.2644892673496205e-03                1.2644892673496192e-03
3.0141003215196207e+00                  -1.4931263416643855e+01                1.2644892673496198e-03                1.2644892673496200e-03
3.0157787563890408e+00                  -1.4819743971906552e+01                1.2644892673496198e-03                1.2644892673496205e-03
3.0174507295105362e+00                  -1.4871933948317142e+01                1.2644892673496209e-03                1.2644892673496205e-03
3.0191162904470730e+00                  -1.4871933948317142e+01                1.2644892673496205e-03                1.2644892673496209e-03
3.0207754881935580e+00                  -1.4773158298863116e+01                1.2644892673496194e-03                1.2644892673496202e-03
3.0224283711854865e+00                  -1.4407241813231943e+01                1.2644892673496187e-03                1.2644892673496224e-03
3.0240749873074262e+00                  -1.4773158298863116e+01                1.2644892673496194e-03                1.2644892673496185e-03
3.0257153839013409e+00                  -1.4819743971906552e+01                1.2644892673496192e-03                1.2644892673496198e-03
3.0273496077747564e+00                  -1.4657499905094252e+01                1.2644892673496196e-03                1.2644892673496211e-03
3.0289777052087778e+00                  -1.4931263416643855e+01                1.2644892673496200e-03                1.2644892673496202e-03
3.0305997219659511e+00                  -1.4871933948317142e+01                1.2644892673496198e-03                1.2644892673496202e-03
3.0322157032979815e+00                  -1.4773158298863116e+01                1.2644892673496194e-03                1.2644892673496202e-03
3.0338256939533101e+00                  -1.4566254802962867e+01                1.2644892673496192e-03                1.2644892673496213e-03
3.0354297381845483e+00                  -1.5000000000000000e+01                1.2644892673496196e-03                1.2644892673496196e-03
3.0370278797557750e+00                  -1.4871933948317142e+01                1.2644892673496198e-03                1.2644892673496194e-03
3.0386201619497029e+00                  -1.4692737732792033e+01                1.2644892673496194e-03                1.2644892673496207e-03
3.0402066275747113e+00                  -1.4731089182584745e+01                1.2644892673496196e-03                1.2644892673496207e-03
3.0417873189717519e+00                  -1.4773158298863116e+01                1.2644892673496200e-03                1.2644892673496209e-03
3.0433622780211294e+00                  -1.4624907874832299e+01                1.2644892673496198e-03                1.2644892673496181e-03
3.0449315461491602e+00                  -1.4819743971906552e+01                1.2644892673496196e-03                1.2644892673496189e-03
3.0464951643347082e+00                  -1.4871933948317142e+01                1.2644892673496194e-03                1.2644892673496198e-03
3.0480531731156089e+00                  -1.4624907874832299e+01                1.2644892673496189e-03                1.2644892673496207e-03
3.0496056125949731e+00                  -1.5000000000000000e+01                1.2644892673496183e-03                1.2644892673496183e-03
