#  N                                      Simpsons 
#--------------------------------------------------
        0.477121                  -3.0867987938807797e+00
6.9897000433601886e-01                  -4.0351216621019130e+00
8.4509804001425681e-01                  -5.0299433341481938e+00
9.5424250943932487e-01                  -5.7784836765646181e+00
1.0413926851582251e+00                  -6.3599760561421483e+00
1.1139433523068367e+00                  -6.8350799138838640e+00
1.1760912590556813e+00                  -7.2367677327554869e+00
1.2304489213782739e+00                  -7.5847228492393226e+00
1.2787536009528289e+00                  -7.8916398001730217e+00
1.3222192947339193e+00                  -8.1661857606196762e+00
1.3617278360175928e+00                  -8.4145424539348994e+00
1.3979400086720377e+00                  -8.6412741390851000e+00
1.4313637641589874e+00                  -8.8498469170226670e+00
1.4623979978989561e+00                  -9.0429550149096372e+00
1.4913616938342726e+00                  -9.2227342201919438e+00
1.5185139398778875e+00                  -9.3909062886340795e+00
1.5440680443502757e+00                  -9.5488794905748584e+00
1.5682017240669950e+00                  -9.6978203754937020e+00
1.5910646070264991e+00                  -9.8387061107746323e+00
1.6127838567197355e+00                  -9.9723633634707571e+00
1.6334684555795864e+00                  -1.0099497711192551e+01
1.6532125137753437e+00                  -1.0220716181431497e+01
1.6720978579357175e+00                  -1.0336544789082852e+01
1.6901960800285136e+00                  -1.0447442331195491e+01
1.7075701760979363e+00                  -1.0553811362163989e+01
1.7242758696007889e+00                  -1.0656007036854463e+01
1.7403626894942439e+00                  -1.0754344252129378e+01
1.7558748556724915e+00                  -1.0849103471702135e+01
1.7708520116421442e+00                  -1.0940535691766341e+01
1.7853298350107671e+00                  -1.1028866152215976e+01
1.7993405494535817e+00                  -1.1114298137955849e+01
1.8129133566428555e+00                  -1.1197015298221139e+01
1.8260748027008264e+00                  -1.1277184378251526e+01
1.8388490907372552e+00                  -1.1354957175790849e+01
1.8512583487190752e+00                  -1.1430472178257517e+01
1.8633228601204559e+00                  -1.1503856006143192e+01
1.8750612633917001e+00                  -1.1575225192420387e+01
1.8864907251724818e+00                  -1.1644686396622896e+01
1.8976270912904414e+00                  -1.1712338347209318e+01
1.9084850188786497e+00                  -1.1778271601453364e+01
1.9190780923760740e+00                  -1.1842570502962674e+01
1.9294189257142926e+00                  -1.1905313610752067e+01
1.9395192526186185e+00                  -1.1966572600910334e+01
1.9493900066449128e+00                  -1.2026414965867351e+01
1.9590413923210936e+00                  -1.2084903145465731e+01
1.9684829485539350e+00                  -1.2142096336271932e+01
1.9777236052888478e+00                  -1.2198048792228724e+01
1.9867717342662448e+00                  -1.2252811264655973e+01
1.9956351945975499e+00                  -1.2306431916730620e+01
2.0043213737826426e+00                  -1.2358955423572196e+01
2.0128372247051720e+00                  -1.2410423902812786e+01
2.0211892990699383e+00                  -1.2460876729379612e+01
2.0293837776852097e+00                  -1.2510351057555063e+01
2.0374264979406238e+00                  -1.2558882032970827e+01
2.0453229787866576e+00                  -1.2606502654409539e+01
2.0530784434834195e+00                  -1.2653241089635335e+01
2.0606978403536118e+00                  -1.2699131784231149e+01
2.0681858617461617e+00                  -1.2744196161974122e+01
2.0755469613925306e+00                  -1.2788464660685824e+01
2.0827853703164503e+00                  -1.2831959457552784e+01
2.0899051114393981e+00                  -1.2874705989406252e+01
2.0969100130080562e+00                  -1.2916721726957681e+01
2.1038037209559568e+00                  -1.2958035614992310e+01
2.1105897102992488e+00                  -1.2998655336315798e+01
2.1172712956557644e+00                  -1.3038614502236236e+01
2.1238516409670858e+00                  -1.3077912316391515e+01
2.1303337684950061e+00                  -1.3116580273324704e+01
2.1367205671564067e+00                  -1.3154619984780798e+01
2.1430148002540950e+00                  -1.3192058190694722e+01
2.1492191126553797e+00                  -1.3228913081784452e+01
2.1553360374650619e+00                  -1.3265187795964183e+01
2.1613680022349748e+00                  -1.3300889917490945e+01
2.1673173347481760e+00                  -1.3336035715159007e+01
2.1731862684122740e+00                  -1.3370643765040528e+01
2.1789769472931693e+00                  -1.3404715940891290e+01
2.1846914308175989e+00                  -1.3438266994151121e+01
2.1903316981702914e+00                  -1.3471290365549406e+01
2.1958996524092336e+00                  -1.3503821547759555e+01
2.2013971243204513e+00                  -1.3535872054446889e+01
2.2068258760318495e+00                  -1.3567395755562490e+01
2.2121876044039577e+00                  -1.3598449263618360e+01
2.2174839442139063e+00                  -1.3629040090639373e+01
2.2227164711475833e+00                  -1.3659144291350232e+01
2.2278867046136734e+00                  -1.3688815578125968e+01
2.2329961103921536e+00                  -1.3717994031814735e+01
2.2380461031287955e+00                  -1.3746692094331154e+01
2.2430380486862944e+00                  -1.3775013935144747e+01
2.2479732663618068e+00                  -1.3802841248178648e+01
2.2528530309798933e+00                  -1.3830236584711265e+01
2.2576785748691846e+00                  -1.3857213914008094e+01
2.2624510897304293e+00                  -1.3883746390731647e+01
2.2671717284030137e+00                  -1.3909835049982412e+01
2.2718416065364990e+00                  -1.3935508497946811e+01
2.2764618041732443e+00                  -1.3960760293260037e+01
2.2810333672477277e+00                  -1.3985571889667217e+01
2.2855573090077739e+00                  -1.4009994471192753e+01
2.2900346113625178e+00                  -1.4033974442435365e+01
2.2944662261615929e+00                  -1.4057567749420047e+01
2.2988530764097068e+00                  -1.4080766583901189e+01
2.3031960574204891e+00                  -1.4103490511696839e+01
2.3074960379132130e+00                  -1.4125855804219986e+01
2.3117538610557542e+00                  -1.4147831184118598e+01
2.3159703454569178e+00                  -1.4169319927105089e+01
2.3201462861110542e+00                  -1.4190479544711019e+01
2.3242824552976926e+00                  -1.4211219572388638e+01
2.3283796034387376e+00                  -1.4231569078313907e+01
2.3324384599156054e+00                  -1.4251606114816996e+01
2.3364597338485296e+00                  -1.4271010080468091e+01
2.3404441148401185e+00                  -1.4290254771589415e+01
2.3443922736851106e+00                  -1.4309066069998355e+01
2.3483048630481607e+00                  -1.4327346243825616e+01
2.3521825181113627e+00                  -1.4345343837939827e+01
2.3560258571931225e+00                  -1.4363010308853523e+01
2.3598354823398879e+00                  -1.4380294250929385e+01
2.3636119798921444e+00                  -1.4397094645331771e+01
2.3673559210260189e+00                  -1.4413593808285576e+01
2.3710678622717363e+00                  -1.4429780860394844e+01
2.3747483460101040e+00                  -1.4445411250624673e+01
2.3783979009481375e+00                  -1.4460780967596627e+01
2.3820170425748683e+00                  -1.4475812366483105e+01
2.3856062735983121e+00                  -1.4490624322682436e+01
2.3891660843645326e+00                  -1.4504783471275879e+01
2.3926969532596658e+00                  -1.4518797457316715e+01
2.3961993470957363e+00                  -1.4532251137869812e+01
2.3996737214810380e+00                  -1.4545506170067519e+01
2.4031205211758180e+00                  -1.4558598749005215e+01
2.4065401804339550e+00                  -1.4571220269306558e+01
2.4099331233312946e+00                  -1.4583388881630450e+01
2.4132997640812519e+00                  -1.4595314481038328e+01
2.4166405073382808e+00                  -1.4606852565306033e+01
2.4199557484897580e+00                  -1.4618040687348259e+01
2.4232458739368079e+00                  -1.4629163668677386e+01
2.4265112613645754e+00                  -1.4639715475164346e+01
2.4297522800024081e+00                  -1.4650151165259807e+01
2.4329692908744058e+00                  -1.4660240416830748e+01
2.4361626470407560e+00                  -1.4670393254614101e+01
2.4393326938302629e+00                  -1.4679751792345233e+01
2.4424797690644486e+00                  -1.4688994206425708e+01
2.4456042032735974e+00                  -1.4698061531216947e+01
2.4487063199050798e+00                  -1.4706650721086499e+01
2.4517864355242902e+00                  -1.4715266530555832e+01
2.4548448600085102e+00                  -1.4723159705039436e+01
2.4578818967339924e+00                  -1.4731148284818470e+01
2.4608978427565478e+00                  -1.4739079949757736e+01
2.4638929889859074e+00                  -1.4746108207637683e+01
2.4668676203541096e+00                  -1.4753732540868191e+01
2.4698220159781630e+00                  -1.4760732504019394e+01
2.4727564493172123e+00                  -1.4767681638871528e+01
2.4756711883244296e+00                  -1.4774015582488950e+01
2.4785664955938436e+00                  -1.4779989089225749e+01
2.4814426285023048e+00                  -1.4786391283620025e+01
2.4842998393467859e+00                  -1.4792772378317002e+01
2.4871383754771865e+00                  -1.4798715112586216e+01
2.4899584794248346e+00                  -1.4803900113851107e+01
2.4927603890268375e+00                  -1.4809329856502451e+01
2.4955443375464483e+00                  -1.4814828344602839e+01
2.4983105537896004e+00                  -1.4819712843054393e+01
2.5010592622177517e+00                  -1.4824652902818663e+01
2.5037906830571810e+00                  -1.4829331833028903e+01
2.5065050324048719e+00                  -1.4833933207360001e+01
2.5092025223311030e+00                  -1.4838389081449401e+01
2.5118833609788744e+00                  -1.4843284845822495e+01
2.5145477526602860e+00                  -1.4846447348889166e+01
2.5171958979499744e+00                  -1.4850833738593151e+01
2.5198279937757189e+00                  -1.4854792764462283e+01
2.5224442335063197e+00                  -1.4858176356908642e+01
2.5250448070368452e+00                  -1.4862134637415998e+01
2.5276299008713385e+00                  -1.4865921801422207e+01
2.5301996982030821e+00                  -1.4868627398272642e+01
2.5327543789924976e+00                  -1.4872050806089185e+01
2.5352941200427703e+00                  -1.4875430718796501e+01
2.5378190950732740e+00                  -1.4879336152247845e+01
2.5403294747908736e+00                  -1.4881194654107086e+01
2.5428254269591797e+00                  -1.4884141624297531e+01
2.5453071164658239e+00                  -1.4887108728293894e+01
2.5477747053878224e+00                  -1.4889876946233652e+01
2.5502283530550942e+00                  -1.4892736479250635e+01
2.5526682161121932e+00                  -1.4895096907029631e+01
2.5550944485783194e+00                  -1.4897767813972269e+01
2.5575072019056577e+00                  -1.4900305509656787e+01
2.5599066250361124e+00                  -1.4902105794241818e+01
2.5622928644564746e+00                  -1.4903536331084876e+01
2.5646660642520893e+00                  -1.4906411619130310e+01
2.5670263661590602e+00                  -1.4908008799041749e+01
2.5693739096150461e+00                  -1.4910377328548902e+01
2.5717088318086878e+00                  -1.4912143009721527e+01
2.5740312677277188e+00                  -1.4914302269045141e+01
2.5763413502057930e+00                  -1.4916006393518956e+01
2.5786392099680722e+00                  -1.4917483537868218e+01
2.5809249756756194e+00                  -1.4919122037714928e+01
2.5831987739686229e+00                  -1.4921473527448173e+01
2.5854607295085006e+00                  -1.4922496473740642e+01
2.5877109650189114e+00                  -1.4924549623233561e+01
2.5899496013257077e+00                  -1.4925421193891488e+01
2.5921767573958667e+00                  -1.4926851184147129e+01
2.5943925503754266e+00                  -1.4928046450018520e+01
2.5965970956264601e+00                  -1.4929645272298789e+01
2.5987905067631152e+00                  -1.4930687672053157e+01
2.6009728956867484e+00                  -1.4932215694169491e+01
2.6031443726201822e+00                  -1.4933425836531516e+01
2.6053050461411096e+00                  -1.4934801420001037e+01
2.6074550232146687e+00                  -1.4936262684834595e+01
2.6095944092252199e+00                  -1.4937239600057410e+01
2.6117233080073419e+00                  -1.4938300410606359e+01
2.6138418218760693e+00                  -1.4938954507347006e+01
2.6159500516564012e+00                  -1.4939937503320300e+01
2.6180480967120925e+00                  -1.4940511946812263e+01
2.6201360549737576e+00                  -1.4942487255841062e+01
2.6222140229662951e+00                  -1.4943560978056437e+01
2.6242820958356683e+00                  -1.4942899911829521e+01
2.6263403673750423e+00                  -1.4944637361455424e+01
2.6283889300503116e+00                  -1.4945467167852867e+01
2.6304278750250241e+00                  -1.4946132156432427e+01
2.6324572921847245e+00                  -1.4946881487704930e+01
2.6344772701607315e+00                  -1.4947799096307705e+01
