# omega0=1, alpha=10
# theta0=3.14159, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.477323686158329e+01 3.141581306117879e+00 -1.123621149484809e-06
1.486442968171652e+01 3.141581203187673e+00 -1.133813248312558e-06
1.495562250184975e+01 3.141581099323813e+00 -1.144097797261835e-06
1.504681532198298e+01 3.141580994517828e+00 -1.154475634893856e-06
1.513800814211621e+01 3.141580888761174e+00 -1.164947607384624e-06
1.522920096224944e+01 3.141580782045226e+00 -1.175514568631333e-06
1.532039378238267e+01 3.141580674361284e+00 -1.186177380253948e-06
1.541158660251590e+01 3.141580565700566e+00 -1.196936911676844e-06
1.550277942264913e+01 3.141580456054212e+00 -1.207794040267213e-06
1.559397224278236e+01 3.141580345413282e+00 -1.218749651290658e-06
1.568516506291559e+01 3.141580233768755e+00 -1.229804638026271e-06
1.577635788304882e+01 3.141580121111528e+00 -1.240959901933824e-06
1.586755070318205e+01 3.141580007432413e+00 -1.252216352556741e-06
1.595874352331528e+01 3.141579892722143e+00 -1.263574907747823e-06
1.604993634344851e+01 3.141579776971363e+00 -1.275036493669341e-06
1.614112916358174e+01 3.141579660170635e+00 -1.286602044890205e-06
1.623232198371497e+01 3.141579542310437e+00 -1.298272504466776e-06
1.632351480384820e+01 3.141579423381156e+00 -1.310048823965097e-06
1.641470762398143e+01 3.141579303373097e+00 -1.321931963645374e-06
1.650590044411466e+01 3.141579182276473e+00 -1.333922892454236e-06
1.659709326424789e+01 3.141579060081411e+00 -1.346022588073517e-06
1.668828608438112e+01 3.141578936777945e+00 -1.358232037193263e-06
1.677947890451435e+01 3.141578812356024e+00 -1.370552235319437e-06
1.687067172464758e+01 3.141578686805501e+00 -1.382984187026120e-06
1.696186454478081e+01 3.141578560116139e+00 -1.395528905993893e-06
1.705305736491404e+01 3.141578432277608e+00 -1.408187415119637e-06
1.714425018504727e+01 3.141578303279486e+00 -1.420960746522750e-06
1.723544300518050e+01 3.141578173111252e+00 -1.433849941746007e-06
1.732663582531373e+01 3.141578041762292e+00 -1.446856051796213e-06
1.741782864544696e+01 3.141577909221899e+00 -1.459980137144560e-06
1.750902146558019e+01 3.141577775479262e+00 -1.473223267947096e-06
1.760021428571342e+01 3.141577640523479e+00 -1.486586524004693e-06
1.769140710584665e+01 3.141577504343544e+00 -1.500070994932290e-06
1.778259992597988e+01 3.141577366928352e+00 -1.513677780293927e-06
1.787379274611311e+01 3.141577228266700e+00 -1.527407989593368e-06
1.796498556624634e+01 3.141577088347283e+00 -1.541262742304970e-06
1.805617838637957e+01 3.141576947158689e+00 -1.555243168155081e-06
1.814737120651280e+01 3.141576804689408e+00 -1.569350407119316e-06
1.823856402664603e+01 3.141576660927821e+00 -1.583585609488251e-06
1.832975684677927e+01 3.141576515862208e+00 -1.597949935977760e-06
1.842094966691250e+01 3.141576369480739e+00 -1.612444557822633e-06
1.851214248704573e+01 3.141576221771477e+00 -1.627070656978336e-06
1.860333530717896e+01 3.141576072722382e+00 -1.641829425973958e-06
1.869452812731219e+01 3.141575922321297e+00 -1.656722068215322e-06
1.878572094744542e+01 3.141575770555959e+00 -1.671749798095671e-06
1.887691376757865e+01 3.141575617413995e+00 -1.686913840930445e-06
1.896810658771188e+01 3.141575462882917e+00 -1.702215433147011e-06
1.905929940784511e+01 3.141575306950124e+00 -1.717655822435975e-06
1.915049222797834e+01 3.141575149602903e+00 -1.733236267784137e-06
1.924168504811157e+01 3.141574990828421e+00 -1.748958039639396e-06
1.933287786824480e+01 3.141574830613735e+00 -1.764822419926297e-06
1.942407068837803e+01 3.141574668945780e+00 -1.780830702201951e-06
1.951526350851126e+01 3.141574505811374e+00 -1.796984191806863e-06
1.960645632864449e+01 3.141574341197214e+00 -1.813284205829334e-06
1.969764914877772e+01 3.141574175089879e+00 -1.829732073378073e-06
1.978884196891095e+01 3.141574007475823e+00 -1.846329135607026e-06
1.988003478904418e+01 3.141573838341380e+00 -1.863076745831125e-06
1.997122760917741e+01 3.141573667672759e+00 -1.879976269671850e-06
2.006242042931064e+01 3.141573495456045e+00 -1.897029084994273e-06
2.015361324944387e+01 3.141573321677194e+00 -1.914236582322043e-06
2.024480606957710e+01 3.141573146322036e+00 -1.931600164759360e-06
2.033599888971033e+01 3.141572969376273e+00 -1.949121248099598e-06
2.042719170984356e+01 3.141572790825478e+00 -1.966801260999053e-06
2.051838452997679e+01 3.141572610655091e+00 -1.984641645071824e-06
2.060957735011002e+01 3.141572428850421e+00 -2.002643854983003e-06
2.070077017024325e+01 3.141572245396646e+00 -2.020809358657495e-06
2.079196299037648e+01 3.141572060278805e+00 -2.039139637237142e-06
2.088315581050971e+01 3.141571873481804e+00 -2.057636185406014e-06
2.097434863064294e+01 3.141571684990412e+00 -2.076300511334173e-06
2.106554145077617e+01 3.141571494789261e+00 -2.095134136868612e-06
2.115673427090940e+01 3.141571302862838e+00 -2.114138597758093e-06
2.124792709104263e+01 3.141571109195498e+00 -2.133315443599273e-06
2.133911991117586e+01 3.141570913771448e+00 -2.152666237974366e-06
2.143031273130909e+01 3.141570716574753e+00 -2.172192558789933e-06
2.152150555144232e+01 3.141570517589333e+00 -2.191895998229112e-06
2.161269837157555e+01 3.141570316798965e+00 -2.211778162867649e-06
2.170389119170878e+01 3.141570114187274e+00 -2.231840673870004e-06
2.179508401184201e+01 3.141569909737743e+00 -2.252085167097970e-06
2.188627683197524e+01 3.141569703433698e+00 -2.272513293241746e-06
2.197746965210847e+01 3.141569495258318e+00 -2.293126718072096e-06
2.206866247224170e+01 3.141569285194629e+00 -2.313927122385601e-06
2.215985529237493e+01 3.141569073225503e+00 -2.334916202188870e-06
2.225104811250816e+01 3.141568859333655e+00 -2.356095668873126e-06
2.234224093264139e+01 3.141568643501647e+00 -2.377467249427815e-06
2.243343375277462e+01 3.141568425711877e+00 -2.399032686471857e-06
2.252462657290785e+01 3.141568205946588e+00 -2.420793738440453e-06
2.261581939304108e+01 3.141567984187860e+00 -2.442752179754266e-06
2.270701221317431e+01 3.141567760417612e+00 -2.464909800859219e-06
2.279820503330754e+01 3.141567534617598e+00 -2.487268408452037e-06
2.288939785344077e+01 3.141567306769405e+00 -2.509829825641429e-06
2.298059067357400e+01 3.141567076854457e+00 -2.532595892040933e-06
2.307178349370723e+01 3.141566844854005e+00 -2.555568463927466e-06
2.316297631384046e+01 3.141566610749132e+00 -2.578749414536115e-06
2.325416913397369e+01 3.141566374520750e+00 -2.602140634034484e-06
2.334536195410692e+01 3.141566136149597e+00 -2.625744029689195e-06
2.343655477424015e+01 3.141565895616236e+00 -2.649561526074114e-06
2.352774759437338e+01 3.141565652901054e+00 -2.673595065273742e-06
2.361894041450661e+01 3.141565407984261e+00 -2.697846606984846e-06
2.371013323463984e+01 3.141565160845887e+00 -2.722318128625205e-06
2.380132605477307e+01 3.141564911465779e+00 -2.747011625589290e-06
2.389251887490630e+01 3.141564659823603e+00 -2.771929111415713e-06
2.398371169503953e+01 3.141564405898842e+00 -2.797072617764704e-06
2.407490451517276e+01 3.141564149670790e+00 -2.822444194819027e-06
2.416609733530600e+01 3.141563891118555e+00 -2.848045911404208e-06
2.425729015543923e+01 3.141563630221054e+00 -2.873879855006093e-06
2.434848297557246e+01 3.141563366957015e+00 -2.899948132143839e-06
2.443967579570569e+01 3.141563101304970e+00 -2.926252868358531e-06
2.453086861583892e+01 3.141562833243259e+00 -2.952796208562632e-06
2.462206143597215e+01 3.141562562750024e+00 -2.979580317082157e-06
2.471325425610538e+01 3.141562289803210e+00 -3.006607377859722e-06
2.480444707623861e+01 3.141562014380560e+00 -3.033879594636010e-06
2.489563989637184e+01 3.141561736459617e+00 -3.061399191198343e-06
2.498683271650507e+01 3.141561456017720e+00 -3.089168411450426e-06
2.507802553663830e+01 3.141561173032002e+00 -3.117189519635276e-06
2.516921835677153e+01 3.141560887479388e+00 -3.145464800562068e-06
2.526041117690476e+01 3.141560599336595e+00 -3.173996559784087e-06
2.535160399703799e+01 3.141560308580127e+00 -3.202787123777996e-06
2.544279681717122e+01 3.141560015186276e+00 -3.231838840116802e-06
2.553398963730445e+01 3.141559719131120e+00 -3.261154077660720e-06
2.562518245743768e+01 3.141559420390518e+00 -3.290735226723636e-06
2.571637527757091e+01 3.141559118940112e+00 -3.320584699286514e-06
2.580756809770414e+01 3.141558814755322e+00 -3.350704929296314e-06
2.589876091783737e+01 3.141558507811343e+00 -3.381098372696726e-06
2.598995373797060e+01 3.141558198083150e+00 -3.411767507752151e-06
2.608114655810383e+01 3.141557885545486e+00 -3.442714835231199e-06
2.617233937823706e+01 3.141557570172867e+00 -3.473942878502366e-06
2.626353219837029e+01 3.141557251939579e+00 -3.505454183854727e-06
2.635472501850352e+01 3.141556930819673e+00 -3.537251320757221e-06
2.644591783863675e+01 3.141556606786965e+00 -3.569336881893857e-06
2.653711065876998e+01 3.141556279815032e+00 -3.601713483497670e-06
2.662830347890321e+01 3.141555949877216e+00 -3.634383765562432e-06
2.671949629903644e+01 3.141555616946614e+00 -3.667350391908459e-06
2.681068911916967e+01 3.141555280996077e+00 -3.700616050607423e-06
2.690188193930290e+01 3.141554941998213e+00 -3.734183454160216e-06
2.699307475943613e+01 3.141554599925381e+00 -3.768055339625334e-06
2.708426757956936e+01 3.141554254749687e+00 -3.802234468856172e-06
2.717546039970259e+01 3.141553906442988e+00 -3.836723628811071e-06
2.726665321983582e+01 3.141553554976882e+00 -3.871525631660487e-06
2.735784603996905e+01 3.141553200322710e+00 -3.906643315152505e-06
2.744903886010228e+01 3.141552842451556e+00 -3.942079542780372e-06
2.754023168023551e+01 3.141552481334238e+00 -3.977837203943822e-06
2.763142450036874e+01 3.141552116941311e+00 -4.013919214316062e-06
2.772261732050197e+01 3.141551749243063e+00 -4.050328515961865e-06
2.781381014063520e+01 3.141551378209513e+00 -4.087068077635672e-06
2.790500296076843e+01 3.141551003810405e+00 -4.124140895088052e-06
2.799619578090166e+01 3.141550626015213e+00 -4.161549991238835e-06
2.808738860103489e+01 3.141550244793131e+00 -4.199298416361289e-06
2.817858142116812e+01 3.141549860113074e+00 -4.237389248418188e-06
2.826977424130135e+01 3.141549471943676e+00 -4.275825593317101e-06
2.836096706143458e+01 3.141549080253286e+00 -4.314610585130236e-06
2.845215988156781e+01 3.141548685009967e+00 -4.353747386368520e-06
2.854335270170104e+01 3.141548286181491e+00 -4.393239188109207e-06
2.863454552183427e+01 3.141547883735337e+00 -4.433089210523848e-06
2.872573834196750e+01 3.141547477638689e+00 -4.473300702959157e-06
2.881693116210073e+01 3.141547067858436e+00 -4.513876944242716e-06
2.890812398223396e+01 3.141546654361165e+00 -4.554821242871240e-06
2.899931680236719e+01 3.141546237113158e+00 -4.596136937469312e-06
2.909050962250042e+01 3.141545816080395e+00 -4.637827396881633e-06
2.918170244263365e+01 3.141545391228544e+00 -4.679896020480924e-06
2.927289526276688e+01 3.141544962522963e+00 -4.722346238478645e-06
2.936408808290011e+01 3.141544529928697e+00 -4.765181512299007e-06
2.945528090303334e+01 3.141544093410471e+00 -4.808405334608622e-06
2.954647372316657e+01 3.141543652932694e+00 -4.852021229869402e-06
2.963766654329980e+01 3.141543208459448e+00 -4.896032754451375e-06
2.972885936343303e+01 3.141542759954491e+00 -4.940443497060851e-06
2.982005218356626e+01 3.141542307381253e+00 -4.985257078888860e-06
2.991124500369950e+01 3.141541850702831e+00 -5.030477154027492e-06
3.000243782383273e+01 3.141541389881988e+00 -5.076107409688014e-06
3.009363064396596e+01 3.141540924881149e+00 -5.122151566492957e-06
3.018482346409919e+01 3.141540455662398e+00 -5.168613378868402e-06
3.027601628423242e+01 3.141539982187477e+00 -5.215496635246206e-06
3.036720910436565e+01 3.141539504417778e+00 -5.262805158410432e-06
3.045840192449888e+01 3.141539022314344e+00 -5.310542805884002e-06
3.054959474463211e+01 3.141538535837864e+00 -5.358713470138651e-06
3.064078756476534e+01 3.141538044948674e+00 -5.407321078971442e-06
3.073198038489857e+01 3.141537549606745e+00 -5.456369595796099e-06
3.082317320503180e+01 3.141537049771688e+00 -5.505863019941737e-06
3.091436602516503e+01 3.141536545402746e+00 -5.555805387113444e-06
3.100555884529826e+01 3.141536036458795e+00 -5.606200769577448e-06
3.109675166543149e+01 3.141535522898335e+00 -5.657053276492706e-06
3.118794448556472e+01 3.141535004679489e+00 -5.708367054333524e-06
3.127913730569795e+01 3.141534481760005e+00 -5.760146287238689e-06
3.137033012583118e+01 3.141533954097244e+00 -5.812395197171863e-06
3.146152294596441e+01 3.141533421648179e+00 -5.865118044439150e-06
3.155271576609764e+01 3.141532884369397e+00 -5.918319128063994e-06
3.164390858623087e+01 3.141532342217087e+00 -5.972002785988156e-06
3.173510140636410e+01 3.141531795147043e+00 -6.026173395537378e-06
3.182629422649733e+01 3.141531243114658e+00 -6.080835373717864e-06
3.191748704663056e+01 3.141530686074918e+00 -6.135993177652964e-06
3.200867986676379e+01 3.141530123982405e+00 -6.191651304860308e-06
3.209987268689702e+01 3.141529556791284e+00 -6.247814293602372e-06
3.219106550703025e+01 3.141528984455308e+00 -6.304486723396649e-06
3.228225832716348e+01 3.141528406927809e+00 -6.361673215300490e-06
3.237345114729671e+01 3.141527824161698e+00 -6.419378432157984e-06
3.246464396742994e+01 3.141527236109454e+00 -6.477607079192368e-06
3.255583678756317e+01 3.141526642723128e+00 -6.536363904402850e-06
3.264702960769640e+01 3.141526043954338e+00 -6.595653698691489e-06
3.273822242782963e+01 3.141525439754259e+00 -6.655481296516784e-06
3.282941524796286e+01 3.141524830073625e+00 -6.715851576179040e-06
3.292060806809609e+01 3.141524214862724e+00 -6.776769460229900e-06
3.301180088822932e+01 3.141523594071391e+00 -6.838239915858999e-06
3.310299370836255e+01 3.141522967649008e+00 -6.900267955332724e-06
3.319418652849578e+01 3.141522335544498e+00 -6.962858636299383e-06
3.328537934862901e+01 3.141521697706319e+00 -7.026017062409655e-06
3.337657216876224e+01 3.141521054082462e+00 -7.089748383501280e-06
3.346776498889547e+01 3.141520404620448e+00 -7.154057796130106e-06
3.355895780902870e+01 3.141519749267319e+00 -7.218950544036021e-06
3.365015062916194e+01 3.141519087969637e+00 -7.284431918565824e-06
3.374134344929517e+01 3.141518420673484e+00 -7.350507258987623e-06
3.383253626942840e+01 3.141517747324446e+00 -7.417181953017826e-06
3.392372908956163e+01 3.141517067867620e+00 -7.484461437251559e-06
3.401492190969486e+01 3.141516382247604e+00 -7.552351197575299e-06
3.410611472982809e+01 3.141515690408492e+00 -7.620856769681213e-06
3.419730754996132e+01 3.141514992293874e+00 -7.689983739454816e-06
3.428850037009455e+01 3.141514287846825e+00 -7.759737743425989e-06
3.437969319022778e+01 3.141513577009904e+00 -7.830124469279572e-06
3.447088601036101e+01 3.141512859725153e+00 -7.901149656291802e-06
3.456207883049424e+01 3.141512135934082e+00 -7.972819095772289e-06
3.465327165062747e+01 3.141511405577676e+00 -8.045138631644415e-06
3.474446447076070e+01 3.141510668596381e+00 -8.118114160740064e-06
3.483565729089393e+01 3.141509924930106e+00 -8.191751633393389e-06
3.492685011102716e+01 3.141509174518211e+00 -8.266057053960445e-06
3.501804293116039e+01 3.141508417299509e+00 -8.341036481221876e-06
3.510923575129362e+01 3.141507653212259e+00 -8.416696028907206e-06
3.520042857142685e+01 3.141506882194155e+00 -8.493041866208727e-06
3.529162139156008e+01 3.141506104182330e+00 -8.570080218374313e-06
3.538281421169331e+01 3.141505319113346e+00 -8.647817367021148e-06
3.547400703182654e+01 3.141504526923188e+00 -8.726259650776172e-06
3.556519985195977e+01 3.141503727547263e+00 -8.805413465783605e-06
3.565639267209300e+01 3.141502920920391e+00 -8.885285266053164e-06
3.574758549222623e+01 3.141502106976799e+00 -8.965881564296095e-06
3.583877831235946e+01 3.141501285650119e+00 -9.047208932301698e-06
3.592997113249269e+01 3.141500456873381e+00 -9.129274001417071e-06
3.602116395262592e+01 3.141499620579008e+00 -9.212083463158537e-06
3.611235677275915e+01 3.141498776698807e+00 -9.295644069752426e-06
3.620354959289238e+01 3.141497925163972e+00 -9.379962634614541e-06
3.629474241302561e+01 3.141497065905067e+00 -9.465046032997614e-06
3.638593523315884e+01 3.141496198852031e+00 -9.550901202554483e-06
3.647712805329207e+01 3.141495323934163e+00 -9.637535143821896e-06
3.656832087342530e+01 3.141494441080125e+00 -9.724954920863254e-06
3.665951369355853e+01 3.141493550217929e+00 -9.813167661792714e-06
3.675070651369176e+01 3.141492651274935e+00 -9.902180559396500e-06
3.684189933382499e+01 3.141491744177843e+00 -9.992000871694856e-06
3.693309215395822e+01 3.141490828852692e+00 -1.008263592256837e-05
3.702428497409145e+01 3.141489905224844e+00 -1.017409310228490e-05
