# omega0=1, alpha=0.2
# theta0=0.8, theta_dot0=0.8
# t_start=0, t_end=100, h=0.00905358
#   t          x(t)                 v(t)       
3.168753396992572e+00 2.816730483885725e-01 -1.215837566022614e+00
3.259289208335217e+00 1.703195368974932e-01 -1.242711375551456e+00
3.349825019677862e+00 5.689967336757057e-02 -1.261426756922387e+00
3.440360831020506e+00 -5.783495044683103e-02 -1.271728689728044e+00
3.530896642363151e+00 -1.731183472397398e-01 -1.273555859728939e+00
3.621432453705796e+00 -2.881879430000958e-01 -1.267044617108371e+00
3.711968265048440e+00 -4.023021882249047e-01 -1.252520675526698e+00
3.802504076391085e+00 -5.147568883861731e-01 -1.230479365354898e+00
3.893039887733730e+00 -6.248993012930789e-01 -1.201556474898708e+00
3.983575699076374e+00 -7.321392762108179e-01 -1.166492595666575e+00
4.074111510419023e+00 -8.359569963838921e-01 -1.126094309378927e+00
4.164647321761672e+00 -9.359071896166344e-01 -1.081195496495721e+00
4.255183133104321e+00 -1.031619950185517e+00 -1.032621584396531e+00
4.345718944446970e+00 -1.122798538989963e+00 -9.811588262724283e-01
4.436254755789619e+00 -1.209214680644245e+00 -9.275298679307720e-01
4.526790567132268e+00 -1.290701953149537e+00 -8.723760605010087e-01
4.617326378474917e+00 -1.367147875902123e+00 -8.162463128153814e-01
4.707862189817567e+00 -1.438485260009336e+00 -7.595917995644312e-01
4.798398001160216e+00 -1.504683308736968e+00 -7.027655582073454e-01
4.888933812502865e+00 -1.565738862156437e+00 -6.460258961498774e-01
4.979469623845514e+00 -1.621668082525364e+00 -5.895425504314520e-01
5.070005435188163e+00 -1.672498785603939e+00 -5.334046513221093e-01
5.160541246530812e+00 -1.718263544137453e+00 -4.776296990982255e-01
5.251077057873461e+00 -1.758993626043288e+00 -4.221729385228952e-01
5.341612869216110e+00 -1.794713781947983e+00 -3.669366864747080e-01
5.432148680558759e+00 -1.825437863586931e+00 -3.117793217833170e-01
5.522684491901408e+00 -1.851165234322375e+00 -2.565237766234640e-01
5.613220303244058e+00 -1.871877923462339e+00 -2.009654746554697e-01
5.703756114586707e+00 -1.887538475028263e+00 -1.448797443527406e-01
5.794291925929356e+00 -1.898088447223951e+00 -8.802880000983873e-02
5.884827737272005e+00 -1.903447529537138e+00 -3.016843157643582e-02
5.975363548614654e+00 -1.903513258924033e+00 2.894541883399828e-02
6.065899359957303e+00 -1.898161333930257e+00 8.954998856923596e-02
6.156435171299952e+00 -1.887246545112509e+00 1.518687096808616e-01
6.246970982642601e+00 -1.870604361021142e+00 2.161036721823029e-01
6.337506793985250e+00 -1.848053230459177e+00 2.824272989679406e-01
6.428042605327899e+00 -1.819397682636402e+00 3.509730099032735e-01
6.518578416670548e+00 -1.784432325578546e+00 4.218246878270374e-01
6.609114228013198e+00 -1.742946857393062e+00 4.950048251510086e-01
6.699650039355847e+00 -1.694732211439032e+00 5.704613381236390e-01
6.790185850698496e+00 -1.639587950665433e+00 6.480531998367570e-01
6.880721662041145e+00 -1.577331002744153e+00 7.275352753618385e-01
6.971257473383794e+00 -1.507805779514341e+00 8.085430515071085e-01
7.061793284726443e+00 -1.430895644678153e+00 8.905783382878855e-01
7.152329096069092e+00 -1.346535576495936e+00 9.729974604996160e-01
7.242864907411741e+00 -1.254725714101999e+00 1.055003910566270e+00
7.333400718754390e+00 -1.155545279278785e+00 1.135647818636322e+00
7.423936530097039e+00 -1.049166141243574e+00 1.213834796347714e+00
7.514472341439689e+00 -9.358650633190618e-01 1.288346581945880e+00
7.605008152782338e+00 -8.160334738919829e-01 1.357875308744829e+00
7.695543964124987e+00 -6.901834882912231e-01 1.421072031127445e+00
7.786079775467636e+00 -5.589489269458198e-01 1.476608370473406e+00
7.876615586810285e+00 -4.230802754403659e-01 1.523247947510207e+00
7.967151398152934e+00 -2.834329378425741e-01 1.559921997310572e+00
8.057687209495578e+00 -1.409487306517795e-01 1.585801723819554e+00
8.148223020838218e+00 3.368713198522237e-03 1.600359090563499e+00
8.238758832180858e+00 1.484832218987758e-01 1.603408280506473e+00
8.329294643523498e+00 2.933580139690223e-01 1.595122101510829e+00
8.419830454866139e+00 4.369878713521759e-01 1.576020870595362e+00
8.510366266208779e+00 5.784290968233141e-01 1.546935124372018e+00
8.600902077551419e+00 7.168250835503506e-01 1.508947042565445e+00
8.691437888894059e+00 8.514258908970541e-01 1.463317987447655e+00
8.781973700236700e+00 9.816009501293849e-01 1.411410613792031e+00
8.872509511579340e+00 1.106844779496256e+00 1.354613560171201e+00
8.963045322921980e+00 1.226776247436403e+00 1.294275121067745e+00
9.053581134264620e+00 1.341132402895825e+00 1.231650050448919e+00
9.144116945607260e+00 1.449758160482525e+00 1.167861308322337e+00
9.234652756949901e+00 1.552593197678895e+00 1.103876554755215e+00
9.325188568292541e+00 1.649657333688800e+00 1.040497754288118e+00
9.415724379635181e+00 1.741035469486558e+00 9.783614298499345e-01
9.506260190977821e+00 1.826862929424079e+00 9.179468219904419e-01
9.596796002320461e+00 1.907311799080177e+00 8.595893236200721e-01
9.687331813663102e+00 1.982578630823097e+00 8.034969174773047e-01
9.777867625005742e+00 2.052873703497317e+00 7.497678099648680e-01
9.868403436348382e+00 2.118411880965171e+00 6.984079339479546e-01
9.958939247691022e+00 2.179405014107968e+00 6.493474250225741e-01
1.004947505903366e+01 2.236055766556436e+00 6.024555317649071e-01
1.014001087037630e+01 2.288552708545751e+00 5.575536932917434e-01
1.023054668171894e+01 2.337066508536766e+00 5.144267128869721e-01
1.032108249306158e+01 2.381747052129378e+00 4.728320866904067e-01
1.041161830440422e+01 2.422721327053050e+00 4.325076256574275e-01
1.050215411574686e+01 2.460091927654738e+00 3.931775506541509e-01
1.059268992708950e+01 2.493936049454428e+00 3.545572561759913e-01
1.068322573843214e+01 2.524304862079445e+00 3.163569369459882e-01
1.077376154977478e+01 2.551223166024682e+00 2.782842604999456e-01
1.086429736111742e+01 2.574689254559506e+00 2.400462528318986e-01
1.095483317246006e+01 2.594674916441388e+00 2.013505467998203e-01
1.104536898380270e+01 2.611125527897848e+00 1.619061267332632e-01
1.113590479514535e+01 2.623960193785099e+00 1.214236892564902e-01
1.122644060648799e+01 2.633071908239601e+00 7.961573099908259e-02
1.131697641783063e+01 2.638327714924570e+00 3.619646962817745e-02
1.140751222917327e+01 2.639568856642188e+00 -9.118293557995363e-03
1.149804804051591e+01 2.636610914224325e+00 -5.661125241411411e-02
1.158858385185855e+01 2.629243945912777e+00 -1.065634821444611e-01
1.167911966320119e+01 2.617232651678044e+00 -1.592539727981969e-01
1.176965547454383e+01 2.600316602994821e+00 -2.149586133650396e-01
1.186019128588647e+01 2.578210598486281e+00 -2.739483817195682e-01
1.195072709722911e+01 2.550605230636345e+00 -3.364864356014316e-01
1.204126290857175e+01 2.517167779522919e+00 -4.028237282925516e-01
1.213179871991439e+01 2.477543587188013e+00 -4.731926922099356e-01
1.222233453125703e+01 2.431358111402725e+00 -5.477984502239928e-01
1.231287034259967e+01 2.378219910011659e+00 -6.268069394679358e-01
1.240340615394231e+01 2.317724865191663e+00 -7.103292850540568e-01
1.249394196528495e+01 2.249462017044062e+00 -7.984017719180352e-01
1.258447777662759e+01 2.173021430785985e+00 -8.909608766926085e-01
1.267501358797023e+01 2.088004559467652e+00 -9.878130989569158e-01
1.276554939931287e+01 1.994037566466461e+00 -1.088599847858843e+00
1.285608521065551e+01 1.890788013651129e+00 -1.192758477057846e+00
1.294662102199815e+01 1.777985169870943e+00 -1.299481783644479e+00
1.303715683334079e+01 1.655443914281117e+00 -1.407679906058986e+00
1.312769264468343e+01 1.523091767569364e+00 -1.515950469730062e+00
1.321822845602607e+01 1.380997966074760e+00 -1.622564750514437e+00
1.330876426736871e+01 1.229402720417645e+00 -1.725479025420539e+00
1.339930007871135e+01 1.068743952153365e+00 -1.822380387558564e+00
1.348983589005399e+01 8.996780360223785e-01 -1.910774237073298e+00
1.358037170139663e+01 7.230906223131079e-01 -1.988115738781614e+00
1.367090751273927e+01 5.400937401520685e-01 -2.051979737746501e+00
1.376144332408191e+01 3.520063089485601e-01 -2.100254039024354e+00
1.385197913542455e+01 1.603169756564949e-01 -2.131331938759069e+00
1.394251494676719e+01 -3.336934067367017e-02 -2.144274571534280e+00
1.403305075810983e+01 -2.273971461050367e-01 -2.138914768480057e+00
1.412358656945247e+01 -4.201320306796291e-01 -2.115882667671334e+00
1.421412238079511e+01 -6.100308353740982e-01 -2.076547584306814e+00
1.430465819213775e+01 -7.957031048325326e-01 -2.022886621890697e+00
1.439519400348039e+01 -9.759581771752597e-01 -1.957303443206045e+00
1.448572981482303e+01 -1.149834729519162e+00 -1.882427036894911e+00
1.457626562616567e+01 -1.316612305471700e+00 -1.800919284748601e+00
1.466680143750831e+01 -1.475806681359892e+00 -1.715313265765288e+00
1.475733724885095e+01 -1.627152484878652e+00 -1.627894559596912e+00
1.484787306019359e+01 -1.770577151450051e+00 -1.540628371278128e+00
1.493840887153623e+01 -1.906170212951849e+00 -1.455128133064166e+00
1.502894468287887e+01 -2.034151310022617e+00 -1.372657104122686e+00
1.511948049422151e+01 -2.154839471283419e+00 -1.294153120889508e+00
1.521001630556415e+01 -2.268625327208288e+00 -1.220267254518108e+00
1.530055211690680e+01 -2.375947160650793e+00 -1.151408815832498e+00
1.539108792824944e+01 -2.477271103370449e+00 -1.087791187034296e+00
1.548162373959208e+01 -2.573075377204078e+00 -1.029474883291936e+00
1.557215955093472e+01 -2.663838227216328e+00 -9.764058216744503e-01
1.566269536227736e+01 -2.750029066606421e+00 -9.284479334424638e-01
1.575323117362000e+01 -2.832102312623141e+00 -8.854100299551243e-01
1.584376698496264e+01 -2.910493407662715e+00 -8.470672970045352e-01
1.593430279630528e+01 -2.985616565846503e+00 -8.131780305096028e-01
1.602483860764792e+01 -3.057863845656728e+00 -7.834963122734454e-01
1.611537441899056e+01 -3.127605212618837e+00 -7.577813161577713e-01
1.620591023033320e+01 -3.195189316051636e+00 -7.358038745028578e-01
1.629644604167584e+01 -3.260944757202286e+00 -7.173508500354746e-01
1.638698185301848e+01 -3.325181671326203e+00 -7.022277674108111e-01
1.647751766436112e+01 -3.388193483374765e+00 -6.902600710140233e-01
1.656805347570376e+01 -3.450258726502311e+00 -6.812932968407976e-01
1.665858928704640e+01 -3.511642835498303e+00 -6.751923782487828e-01
1.674912509838904e+01 -3.572599844489382e+00 -6.718402484220956e-01
1.683966090973168e+01 -3.633373930819910e+00 -6.711358559226812e-01
1.693019672107432e+01 -3.694200755815666e+00 -6.729916727752523e-01
1.702073253241696e+01 -3.755308558983992e+00 -6.773307462003187e-01
1.711126834375960e+01 -3.816918965846672e+00 -6.840833246141667e-01
1.720180415510224e+01 -3.879247471725099e+00 -6.931830753891313e-01
1.729233996644488e+01 -3.942503565059711e+00 -7.045629059816111e-01
1.738287577778752e+01 -4.006890454909389e+00 -7.181504015934589e-01
1.747341158913016e+01 -4.072604368836171e+00 -7.338629020327909e-01
1.756394740047280e+01 -4.139833390186010e+00 -7.516022585857182e-01
1.765448321181544e+01 -4.208755808644662e+00 -7.712493392597614e-01
1.774501902315808e+01 -4.279537965759671e+00 -7.926583883008222e-01
1.783555483450072e+01 -4.352331588788729e+00 -8.156513935161060e-01
1.792609064584336e+01 -4.427270622647097e+00 -8.400126718409601e-01
1.801662645718600e+01 -4.504467591633071e+00 -8.654839475310021e-01
1.810716226852864e+01 -4.584009550474554e+00 -8.917602641265567e-01
1.819769807987128e+01 -4.665953718033638e+00 -9.184871342247516e-01
1.828823389121392e+01 -4.750322925971082e+00 -9.452593806219101e-01
1.837876970255656e+01 -4.837101057067146e+00 -9.716221464081471e-01
1.846930551389920e+01 -4.926228690784725e+00 -9.970745360922069e-01
1.855984132524184e+01 -5.017599212817164e+00 -1.021076280621974e+00
1.865037713658448e+01 -5.111055675364956e+00 -1.043057684594042e+00
1.874091294792713e+01 -5.206388709503120e+00 -1.062432908460429e+00
1.883144875926977e+01 -5.303335783925655e+00 -1.078616366575538e+00
1.892198457061241e+01 -5.401582070258164e+00 -1.091041701166643e+00
1.901252038195505e+01 -5.500763110950250e+00 -1.099182455055822e+00
1.910305619329769e+01 -5.600469391963465e+00 -1.102573257309306e+00
1.919359200464033e+01 -5.700252803985984e+00 -1.100830108074038e+00
1.928412781598297e+01 -5.799634842352717e+00 -1.093668251405439e+00
1.937466362732561e+01 -5.898116260811872e+00 -1.080916193760654e+00
1.946519943866825e+01 -5.995187773549040e+00 -1.062524672470667e+00
1.955573525001089e+01 -6.090341308919155e+00 -1.038569783633552e+00
1.964627106135353e+01 -6.183081269464969e+00 -1.009249993099061e+00
1.973680687269617e+01 -6.272935252787512e+00 -9.748773063022744e-01
1.982734268403881e+01 -6.359463736531246e+00 -9.358633837428674e-01
1.991787849538145e+01 -6.442268321132790e+00 -8.927017886170393e-01
2.000841430672409e+01 -6.520998243605283e+00 -8.459477936989688e-01
2.009895011806673e+01 -6.595355009050699e+00 -7.961972384796757e-01
2.018948592940937e+01 -6.665095118180655e+00 -7.440658275768152e-01
2.028002174075201e+01 -6.730030985552015e+00 -6.901700339968129e-01
2.037055755209465e+01 -6.790030235136597e+00 -6.351104654863451e-01
2.046109336343729e+01 -6.845013622538444e+00 -5.794582202546843e-01
2.055162917477993e+01 -6.894951866309212e+00 -5.237444437320921e-01
2.064216498612257e+01 -6.939861677480386e+00 -4.684530319195878e-01
2.073270079746521e+01 -6.979801261889260e+00 -4.140162261082385e-01
2.082323660880785e+01 -7.014865540305327e+00 -3.608127122800789e-01
2.091377242015049e+01 -7.045181292844376e+00 -3.091677707490594e-01
2.100430823149313e+01 -7.070902391972343e+00 -2.593550061911276e-01
2.109484404283577e+01 -7.092205246675422e+00 -2.115992114482649e-01
2.118537985417841e+01 -7.109284541987516e+00 -1.660799669202142e-01
2.127591566552105e+01 -7.122349324758600e+00 -1.229356393721694e-01
2.136645147686369e+01 -7.131619459118584e+00 -8.226751055373441e-02
2.145698728820633e+01 -7.137322453645362e+00 -4.414383077820445e-02
2.154752309954897e+01 -7.139690646421713e+00 -8.603651554729938e-03
2.163805891089161e+01 -7.138958723329598e+00 2.433965761145844e-02
2.172859472223425e+01 -7.135361538323219e+00 5.469526077754536e-02
2.181913053357689e+01 -7.129132201260961e+00 8.249209415840111e-02
2.190966634491953e+01 -7.120500398418950e+00 1.077764844185222e-01
2.200020215626217e+01 -7.109690912387085e+00 1.306101202044784e-01
2.209073796760481e+01 -7.096922311082552e+00 1.510683372509446e-01
2.218127377894745e+01 -7.082405779615078e+00 1.692386691297026e-01
2.227180959029009e+01 -7.066344073294740e+00 1.852196115269604e-01
2.236234540163273e+01 -7.048930574853047e+00 1.991195470692740e-01
2.245288121297537e+01 -7.030348443681059e+00 2.110557795128118e-01
2.254341702431801e+01 -7.010769849360566e+00 2.211536299908453e-01
2.263395283566065e+01 -6.990355285810112e+00 2.295455534740035e-01
2.272448864700329e+01 -6.969252965864959e+00 2.363702401830252e-01
2.281502445834593e+01 -6.947598298975953e+00 2.417716739922653e-01
2.290556026968857e+01 -6.925513456899281e+00 2.458981274985746e-01
2.299609608103122e+01 -6.903107033742483e+00 2.489010810658179e-01
2.308663189237386e+01 -6.880473807545568e+00 2.509340604921114e-01
2.317716770371650e+01 -6.857694610748501e+00 2.521513947327514e-01
2.326770351505914e+01 -6.834836316487173e+00 2.527069011460986e-01
2.335823932640178e+01 -6.811951946744151e+00 2.527525108672575e-01
2.344877513774442e+01 -6.789080907043735e+00 2.524368510670730e-01
2.353931094908706e+01 -6.766249350714029e+00 2.519038039889351e-01
2.362984676042970e+01 -6.743470673833820e+00 2.512910647908659e-01
2.372038257177234e+01 -6.720746139926840e+00 2.507287214160760e-01
2.381091838311498e+01 -6.698065631341628e+00 2.503378800658221e-01
2.390145419445762e+01 -6.675408522133012e+00 2.502293594708774e-01
2.399199000580026e+01 -6.652744665201329e+00 2.505024761810348e-01
2.408252581714290e+01 -6.630035484496256e+00 2.512439416460787e-01
2.417306162848554e+01 -6.607235161290312e+00 2.525268900693027e-01
2.426359743982818e+01 -6.584291901899136e+00 2.544100539836482e-01
2.435413325117082e+01 -6.561149272789010e+00 2.569371023181313e-01
2.444466906251346e+01 -6.537747587777335e+00 2.601361534516538e-01
2.453520487385610e+01 -6.514025331005146e+00 2.640194734302745e-01
2.462574068519874e+01 -6.489920598545929e+00 2.685833671651198e-01
2.471627649654138e+01 -6.465372540915758e+00 2.738082680209922e-01
2.480681230788402e+01 -6.440322788371748e+00 2.796590287210532e-01
2.489734811922666e+01 -6.414716840737771e+00 2.860854138880997e-01
2.498788393056930e+01 -6.388505403591482e+00 2.930227917691462e-01
2.507841974191194e+01 -6.361645653002324e+00 3.003930197010258e-01
2.516895555325458e+01 -6.334102411647573e+00 3.081055146362931e-01
2.525949136459722e+01 -6.305849220075823e+00 3.160584965487651e-01
2.535002717593986e+01 -6.276869288157894e+00 3.241403887962984e-01
2.544056298728250e+01 -6.247156313383209e+00 3.322313555948492e-01
2.553109879862514e+01 -6.216715154637463e+00 3.402049527585579e-01
2.562163460996778e+01 -6.185562352435032e+00 3.479298639398412e-01
2.571217042131042e+01 -6.153726489261208e+00 3.552716909610470e-01
2.580270623265306e+01 -6.121248386669363e+00 3.620947637019284e-01
2.589324204399570e+01 -6.088181139018220e+00 3.682639326545422e-01
2.598377785533834e+01 -6.054589987142426e+00 3.736463059414427e-01
2.607431366668098e+01 -6.020552038720697e+00 3.781128925553147e-01
2.616484947802362e+01 -5.986155845514744e+00 3.815401150121447e-01
2.625538528936626e+01 -5.951500850859967e+00 3.838111576367066e-01
2.634592110070890e+01 -5.916696723648963e+00 3.848171213454167e-01
2.643645691205154e+01 -5.881862597417784e+00 3.844579619760211e-01
2.652699272339418e+01 -5.847126234891055e+00 3.826431967415518e-01
2.661752853473682e+01 -5.812623139356931e+00 3.792923719565146e-01
2.670806434607946e+01 -5.778495634448902e+00 3.743352944067642e-01
2.679860015742210e+01 -5.744891933269917e+00 3.677120381607746e-01
2.688913596876474e+01 -5.711965216307862e+00 3.593727477730836e-01
2.697967178010738e+01 -5.679872735306509e+00 3.492772672471242e-01
2.707020759145002e+01 -5.648774957258277e+00 3.373946313901470e-01
2.716074340279267e+01 -5.618834759094659e+00 3.237024619733881e-01
2.725127921413531e+01 -5.590216679612782e+00 3.081863151738174e-01
2.734181502547795e+01 -5.563086230853992e+00 2.908390289993501e-01
2.743235083682059e+01 -5.537609266710281e+00 2.716601197763954e-01
2.752288664816323e+01 -5.513951402140954e+00 2.506552753914907e-01
2.761342245950587e+01 -5.492277472188306e+00 2.278359899837521e-01
2.770395827084851e+01 -5.472751016123964e+00 2.032193803800718e-01
2.779449408219115e+01 -5.455533768655190e+00 1.768282189576291e-01
2.788502989353379e+01 -5.440785137273089e+00 1.486912109927890e-01
2.797556570487643e+01 -5.428661642617929e+00 1.188435370457721e-01
2.806610151621907e+01 -5.419316297247319e+00 8.732767259918420e-02
2.815663732756171e+01 -5.412897897495411e+00 5.419448799540060e-02
2.824717313890435e+01 -5.409550203285963e+00 1.950462159972123e-02
2.833770895024699e+01 -5.409410981901890e+00 -1.666989212031027e-02
2.842824476158963e+01 -5.412610893929720e+00 -5.424377048021441e-02
2.851878057293227e+01 -5.419272203020098e+00 -9.311645143026172e-02
2.860931638427491e+01 -5.429507295882784e+00 -1.331699441983317e-01
2.869985219561755e+01 -5.443417005222810e+00 -1.742666400831528e-01
2.879038800696019e+01 -5.461088736269903e+00 -2.162471807718070e-01
2.888092381830283e+01 -5.482594407267076e+00 -2.589285014688728e-01
2.897145962964547e+01 -5.507988225804104e+00 -3.021021858925370e-01
2.906199544098811e+01 -5.537304336126384e+00 -3.455332882100380e-01
2.915253125233075e+01 -5.570554387264749e+00 -3.889597910263541e-01
2.924306706367339e+01 -5.607725087533656e+00 -4.320928757781030e-01
2.933360287501603e+01 -5.648775826870891e+00 -4.746181790165706e-01
2.942413868635867e+01 -5.693636463568419e+00 -5.161981915924573e-01
2.951467449770131e+01 -5.742205384789011e+00 -5.564759244446394e-01
2.960521030904395e+01 -5.794347959236689e+00 -5.950799122011166e-01
2.969574612038659e+01 -5.849895503666829e+00 -6.316305534218186e-01
2.978628193172923e+01 -5.908644880840632e+00 -6.657476957655173e-01
2.987681774307187e+01 -5.970358833594122e+00 -6.970592704007946e-01
2.996735355441451e+01 -6.034767137029519e+00 -7.252106706629923e-01
3.005788936575715e+01 -6.101568618442903e+00 -7.498744663525935e-01
3.014842517709979e+01 -6.170434053575907e+00 -7.707599602506142e-01
3.023896098844243e+01 -6.241009900432748e+00 -7.876220407690850e-01
3.032949679978507e+01 -6.312922781690966e+00 -8.002687756120387e-01
3.042003261112771e+01 -6.385784577969078e+00 -8.085672330719955e-01
3.051056842247035e+01 -6.459197951590882e+00 -8.124471110797836e-01
3.060110423381299e+01 -6.532762088459791e+00 -8.119018930744408e-01
3.069164004515563e+01 -6.606078427792339e+00 -8.069874209520546e-01
3.078217585649827e+01 -6.678756147872952e+00 -7.978179603717940e-01
3.087271166784091e+01 -6.750417190999395e+00 -7.845600117779447e-01
3.096324747918355e+01 -6.820700640847944e+00 -7.674242719097238e-01
3.105378329052619e+01 -6.889266307440552e+00 -7.466562597961481e-01
3.114431910186883e+01 -6.955797424459568e+00 -7.225261792244381e-01
3.123485491321147e+01 -7.020002416060011e+00 -6.953185947742528e-01
3.132539072455411e+01 -7.081615740976776e+00 -6.653224559676847e-01
3.141592653589676e+01 -7.140397866744113e+00 -6.328219243812520e-01
3.150646234723940e+01 -7.196134463467675e+00 -5.980883551251256e-01
3.159699815858204e+01 -7.248634933302672e+00 -5.613736708823865e-01
3.168753396992468e+01 -7.297730408293339e+00 -5.229052562068327e-01
3.177806978126732e+01 -7.343271356226983e+00 -4.828824016633200e-01
3.186860559260996e+01 -7.385124933079651e+00 -4.414742478883606e-01
3.195914140395260e+01 -7.423172213317581e+00 -3.988191215972064e-01
3.204967721529525e+01 -7.457305417729467e+00 -3.550251189464577e-01
3.214021302663793e+01 -7.487425244456263e+00 -3.101717743485126e-01
3.223074883798061e+01 -7.513438394056895e+00 -2.643126513908142e-01
3.232128464932328e+01 -7.535255365056416e+00 -2.174787029095105e-01
3.241182046066596e+01 -7.552788583353811e+00 -1.696822654213651e-01
3.250235627200863e+01 -7.565950917647593e+00 -1.209215752434264e-01
3.259289208335131e+01 -7.574654623874211e+00 -7.118571641139249e-02
3.268342789469398e+01 -7.578810754475660e+00 -2.045993113664431e-02
3.277396370603666e+01 -7.578329062813929e+00 3.126876033518979e-02
3.286449951737934e+01 -7.573118428730567e+00 8.400567398051856e-02
3.295503532872201e+01 -7.563087827440629e+00 1.377423525021240e-01
3.304557114006469e+01 -7.548147859835047e+00 1.924502826036069e-01
3.313610695140736e+01 -7.528212856897493e+00 2.480745090376628e-01
3.322664276275004e+01 -7.503203563268873e+00 3.045272469972395e-01
3.331717857409271e+01 -7.473050393896079e+00 3.616816384823421e-01
3.340771438543539e+01 -7.437697242066243e+00 4.193658542833645e-01
3.349825019677807e+01 -7.397105795951130e+00 4.773578091172866e-01
3.358878600812074e+01 -7.351260293345074e+00 5.353808290404467e-01
3.367932181946342e+01 -7.300172610350781e+00 5.931006805684761e-01
3.376985763080609e+01 -7.243887539903736e+00 6.501244297411454e-01
3.386039344214877e+01 -7.182488071857098e+00 7.060016331646785e-01
3.395092925349145e+01 -7.116100440854051e+00 7.602283557339592e-01
3.404146506483412e+01 -7.044898665887902e+00 8.122544443200798e-01
3.413200087617680e+01 -6.969108272251548e+00 8.614943484003583e-01
3.422253668751947e+01 -6.889008869555542e+00 9.073415589380006e-01
3.431307249886215e+01 -6.804935265995359e+00 9.491864384530657e-01
3.440360831020482e+01 -6.717276835507170e+00 9.864368562901812e-01
3.449414412154750e+01 -6.626474924862784e+00 1.018540659427718e+00
3.458467993289018e+01 -6.533018192105192e+00 1.045008652863617e+00
3.467521574423285e+01 -6.437435900775829e+00 1.065436496542264e+00
3.476575155557553e+01 -6.340289345255169e+00 1.079523808410171e+00
3.485628736691820e+01 -6.242161735474025e+00 1.087088840353256e+00
3.494682317826088e+01 -6.143647005667169e+00 1.088077381209803e+00
3.503735898960355e+01 -6.045338113387888e+00 1.082565016944724e+00
3.512789480094623e+01 -5.947815447042283e+00 1.070752483231475e+00
3.521843061228891e+01 -5.851635954800788e+00 1.052954493613816e+00
3.530896642363158e+01 -5.757323545384021e+00 1.029583021045349e+00
3.539950223497426e+01 -5.665361200733495e+00 1.001126466894611e+00
3.549003804631693e+01 -5.576185097312583e+00 9.681264129068342e-01
3.558057385765961e+01 -5.490180875523206e+00 9.311536995741923e-01
3.567110966900228e+01 -5.407682044189912e+00 8.907854279353311e-01
3.576164548034496e+01 -5.328970374863698e+00 8.475841886954165e-01
3.585218129168764e+01 -5.254278039340924e+00 8.020804452224256e-01
3.594271710303031e+01 -5.183791178005458e+00 7.547585984271061e-01
3.603325291437299e+01 -5.117654555826000e+00 7.060468940886879e-01
3.612378872571566e+01 -5.055976962517447e+00 6.563110322582650e-01
3.621432453705834e+01 -4.998837036570665e+00 6.058511212181135e-01
3.630486034840101e+01 -4.946289231808464e+00 5.549014867086329e-01
3.639539615974369e+01 -4.898369692472823e+00 5.036327912299638e-01
3.648593197108637e+01 -4.855101852403522e+00 4.521559224564653e-01
