-1.475807e+00 -1.715313e+00
-1.627152e+00 -1.627895e+00
-1.770577e+00 -1.540628e+00
-1.906170e+00 -1.455128e+00
-2.034151e+00 -1.372657e+00
-2.154839e+00 -1.294153e+00
-2.268625e+00 -1.220267e+00
-2.375947e+00 -1.151409e+00
-2.477271e+00 -1.087791e+00
-2.573075e+00 -1.029475e+00
-2.663838e+00 -9.764058e-01
-2.750029e+00 -9.284479e-01
-2.832102e+00 -8.854100e-01
-2.910493e+00 -8.470673e-01
-2.985617e+00 -8.131780e-01
-3.057864e+00 -7.834963e-01
-3.127605e+00 -7.577813e-01
-3.195189e+00 -7.358039e-01
-3.260945e+00 -7.173509e-01
-3.325182e+00 -7.022278e-01
-3.388193e+00 -6.902601e-01
-3.450259e+00 -6.812933e-01
-3.511643e+00 -6.751924e-01
-3.572600e+00 -6.718402e-01
-3.633374e+00 -6.711359e-01
-3.694201e+00 -6.729917e-01
-3.755309e+00 -6.773307e-01
-3.816919e+00 -6.840833e-01
-3.879247e+00 -6.931831e-01
-3.942504e+00 -7.045629e-01
-4.006890e+00 -7.181504e-01
-4.072604e+00 -7.338629e-01
-4.139833e+00 -7.516023e-01
-4.208756e+00 -7.712493e-01
-4.279538e+00 -7.926584e-01
-4.352332e+00 -8.156514e-01
-4.427271e+00 -8.400127e-01
-4.504468e+00 -8.654839e-01
-4.584010e+00 -8.917603e-01
-4.665954e+00 -9.184871e-01
-4.750323e+00 -9.452594e-01
-4.837101e+00 -9.716221e-01
-4.926229e+00 -9.970745e-01
-5.017599e+00 -1.021076e+00
-5.111056e+00 -1.043058e+00
-5.206389e+00 -1.062433e+00
-5.303336e+00 -1.078616e+00
-5.401582e+00 -1.091042e+00
-5.500763e+00 -1.099182e+00
-5.600469e+00 -1.102573e+00
-5.700253e+00 -1.100830e+00
-5.799635e+00 -1.093668e+00
-5.898116e+00 -1.080916e+00
-5.995188e+00 -1.062525e+00
-6.090341e+00 -1.038570e+00
-6.183081e+00 -1.009250e+00
-6.272935e+00 -9.748773e-01
-6.359464e+00 -9.358634e-01
-6.442268e+00 -8.927018e-01
-6.520998e+00 -8.459478e-01
-6.595355e+00 -7.961972e-01
-6.665095e+00 -7.440658e-01
-6.730031e+00 -6.901700e-01
-6.790030e+00 -6.351105e-01
-6.845014e+00 -5.794582e-01
-6.894952e+00 -5.237444e-01
-6.939862e+00 -4.684530e-01
-6.979801e+00 -4.140162e-01
-7.014866e+00 -3.608127e-01
-7.045181e+00 -3.091678e-01
-7.070902e+00 -2.593550e-01
-7.092205e+00 -2.115992e-01
-7.109285e+00 -1.660800e-01
-7.122349e+00 -1.229356e-01
-7.131619e+00 -8.226751e-02
-7.137322e+00 -4.414383e-02
-7.139691e+00 -8.603652e-03
-7.138959e+00 2.433966e-02
-7.135362e+00 5.469526e-02
-7.129132e+00 8.249209e-02
-7.120500e+00 1.077765e-01
-7.109691e+00 1.306101e-01
-7.096922e+00 1.510683e-01
-7.082406e+00 1.692387e-01
-7.066344e+00 1.852196e-01
-7.048931e+00 1.991195e-01
-7.030348e+00 2.110558e-01
-7.010770e+00 2.211536e-01
-6.990355e+00 2.295456e-01
-6.969253e+00 2.363702e-01
-6.947598e+00 2.417717e-01
-6.925513e+00 2.458981e-01
-6.903107e+00 2.489011e-01
-6.880474e+00 2.509341e-01
-6.857695e+00 2.521514e-01
-6.834836e+00 2.527069e-01
-6.811952e+00 2.527525e-01
-6.789081e+00 2.524369e-01
-6.766249e+00 2.519038e-01
-6.743471e+00 2.512911e-01
-6.720746e+00 2.507287e-01
-6.698066e+00 2.503379e-01
-6.675409e+00 2.502294e-01
-6.652745e+00 2.505025e-01
-6.630035e+00 2.512439e-01
-6.607235e+00 2.525269e-01
-6.584292e+00 2.544101e-01
-6.561149e+00 2.569371e-01
-6.537748e+00 2.601362e-01
-6.514025e+00 2.640195e-01
-6.489921e+00 2.685834e-01
-6.465373e+00 2.738083e-01
-6.440323e+00 2.796590e-01
-6.414717e+00 2.860854e-01
-6.388505e+00 2.930228e-01
-6.361646e+00 3.003930e-01
-6.334102e+00 3.081055e-01
-6.305849e+00 3.160585e-01
-6.276869e+00 3.241404e-01
-6.247156e+00 3.322314e-01
-6.216715e+00 3.402050e-01
-6.185562e+00 3.479299e-01
-6.153726e+00 3.552717e-01
-6.121248e+00 3.620948e-01
-6.088181e+00 3.682639e-01
-6.054590e+00 3.736463e-01
-6.020552e+00 3.781129e-01
-5.986156e+00 3.815401e-01
-5.951501e+00 3.838112e-01
-5.916697e+00 3.848171e-01
-5.881863e+00 3.844580e-01
-5.847126e+00 3.826432e-01
-5.812623e+00 3.792924e-01
-5.778496e+00 3.743353e-01
-5.744892e+00 3.677120e-01
-5.711965e+00 3.593727e-01
-5.679873e+00 3.492773e-01
-5.648775e+00 3.373946e-01
-5.618835e+00 3.237025e-01
-5.590217e+00 3.081863e-01
-5.563086e+00 2.908390e-01
-5.537609e+00 2.716601e-01
-5.513951e+00 2.506553e-01
-5.492277e+00 2.278360e-01
-5.472751e+00 2.032194e-01
-5.455534e+00 1.768282e-01
-5.440785e+00 1.486912e-01
-5.428662e+00 1.188435e-01
-5.419316e+00 8.732767e-02
-5.412898e+00 5.419449e-02
-5.409550e+00 1.950462e-02
-5.409411e+00 -1.666989e-02
-5.412611e+00 -5.424377e-02
-5.419272e+00 -9.311645e-02
-5.429507e+00 -1.331699e-01
-5.443417e+00 -1.742666e-01
-5.461089e+00 -2.162472e-01
-5.482594e+00 -2.589285e-01
-5.507988e+00 -3.021022e-01
-5.537304e+00 -3.455333e-01
-5.570554e+00 -3.889598e-01
-5.607725e+00 -4.320929e-01
-5.648776e+00 -4.746182e-01
-5.693636e+00 -5.161982e-01
-5.742205e+00 -5.564759e-01
-5.794348e+00 -5.950799e-01
-5.849896e+00 -6.316306e-01
-5.908645e+00 -6.657477e-01
-5.970359e+00 -6.970593e-01
-6.034767e+00 -7.252107e-01
-6.101569e+00 -7.498745e-01
-6.170434e+00 -7.707600e-01
-6.241010e+00 -7.876220e-01
-6.312923e+00 -8.002688e-01
-6.385785e+00 -8.085672e-01
-6.459198e+00 -8.124471e-01
-6.532762e+00 -8.119019e-01
-6.606078e+00 -8.069874e-01
-6.678756e+00 -7.978180e-01
-6.750417e+00 -7.845600e-01
-6.820701e+00 -7.674243e-01
-6.889266e+00 -7.466563e-01
-6.955797e+00 -7.225262e-01
-7.020002e+00 -6.953186e-01
-7.081616e+00 -6.653225e-01
-7.140398e+00 -6.328219e-01
-7.196134e+00 -5.980884e-01
-7.248635e+00 -5.613737e-01
-7.297730e+00 -5.229053e-01
-7.343271e+00 -4.828824e-01
-7.385125e+00 -4.414742e-01
-7.423172e+00 -3.988191e-01
-7.457305e+00 -3.550251e-01
-7.487425e+00 -3.101718e-01
-7.513438e+00 -2.643127e-01
-7.535255e+00 -2.174787e-01
-7.552789e+00 -1.696823e-01
-7.565951e+00 -1.209216e-01
-7.574655e+00 -7.118572e-02
-7.578811e+00 -2.045993e-02
-7.578329e+00 3.126876e-02
-7.573118e+00 8.400567e-02
-7.563088e+00 1.377424e-01
-7.548148e+00 1.924503e-01
-7.528213e+00 2.480745e-01
-7.503204e+00 3.045272e-01
-7.473050e+00 3.616816e-01
-7.437697e+00 4.193659e-01
-7.397106e+00 4.773578e-01
-7.351260e+00 5.353808e-01
-7.300173e+00 5.931007e-01
-7.243888e+00 6.501244e-01
-7.182488e+00 7.060016e-01
-7.116100e+00 7.602284e-01
-7.044899e+00 8.122544e-01
-6.969108e+00 8.614943e-01
-6.889009e+00 9.073416e-01
-6.804935e+00 9.491864e-01
-6.717277e+00 9.864369e-01
-6.626475e+00 1.018541e+00
-6.533018e+00 1.045009e+00
-6.437436e+00 1.065436e+00
-6.340289e+00 1.079524e+00
-6.242162e+00 1.087089e+00
-6.143647e+00 1.088077e+00
-6.045338e+00 1.082565e+00
-5.947815e+00 1.070752e+00
-5.851636e+00 1.052954e+00
-5.757324e+00 1.029583e+00
-5.665361e+00 1.001126e+00
-5.576185e+00 9.681264e-01
-5.490181e+00 9.311537e-01
-5.407682e+00 8.907854e-01
-5.328970e+00 8.475842e-01
-5.254278e+00 8.020804e-01
-5.183791e+00 7.547586e-01
-5.117655e+00 7.060469e-01
-5.055977e+00 6.563110e-01
-4.998837e+00 6.058511e-01
-4.946289e+00 5.549015e-01
-4.898370e+00 5.036328e-01
-4.855102e+00 4.521559e-01
-4.816502e+00 4.005272e-01
-4.782582e+00 3.487542e-01
-4.753357e+00 2.968026e-01
-4.728847e+00 2.446028e-01
-4.709077e+00 1.920567e-01
-4.694085e+00 1.390448e-01
-4.683918e+00 8.543310e-02
-4.678638e+00 3.107958e-02
-4.678317e+00 -2.415861e-02
-4.683043e+00 -8.041830e-02
-4.692913e+00 -1.378232e-01
-4.708037e+00 -1.964765e-01
-4.728530e+00 -2.564531e-01
-4.754514e+00 -3.177912e-01
-4.786114e+00 -3.804842e-01
-4.823448e+00 -4.444717e-01
-4.866630e+00 -5.096299e-01
-4.915757e+00 -5.757636e-01
-4.970906e+00 -6.425971e-01
-5.032124e+00 -7.097676e-01
-5.099421e+00 -7.768195e-01
-5.172764e+00 -8.432026e-01
-5.252062e+00 -9.082736e-01
-5.337165e+00 -9.713029e-01
-5.427851e+00 -1.031487e+00
-5.523826e+00 -1.087970e+00
-5.624714e+00 -1.139867e+00
-5.730059e+00 -1.186298e+00
-5.839328e+00 -1.226426e+00
-5.951916e+00 -1.259497e+00
-6.067155e+00 -1.284881e+00
-6.184325e+00 -1.302103e+00
-6.302674e+00 -1.310880e+00
-6.421431e+00 -1.311128e+00
-6.539828e+00 -1.302978e+00
-6.657120e+00 -1.286759e+00
-6.772596e+00 -1.262984e+00
-6.885602e+00 -1.232316e+00
-6.995548e+00 -1.195528e+00
-7.101919e+00 -1.153468e+00
-7.204276e+00 -1.107012e+00
-7.302261e+00 -1.057027e+00
-7.395592e+00 -1.004342e+00
-7.484060e+00 -9.497163e-01
-7.567521e+00 -8.938245e-01
-7.645886e+00 -8.372445e-01
-7.719116e+00 -7.804516e-01
-7.787209e+00 -7.238181e-01
-7.850192e+00 -6.676176e-01
-7.908114e+00 -6.120311e-01
-7.961035e+00 -5.571557e-01
-8.009021e+00 -5.030143e-01
-8.052137e+00 -4.495647e-01
-8.090443e+00 -3.967099e-01
-8.123984e+00 -3.443067e-01
-8.152795e+00 -2.921746e-01
-8.176890e+00 -2.401034e-01
-8.196266e+00 -1.878604e-01
-8.210894e+00 -1.351969e-01
-8.220725e+00 -8.185419e-02
-8.225687e+00 -2.756952e-02
-8.225681e+00 2.791863e-02
-8.220588e+00 8.486475e-02
-8.210263e+00 1.435103e-01
-8.194544e+00 2.040775e-01
-8.173247e+00 2.667617e-01
-8.146172e+00 3.317236e-01
-8.113109e+00 3.990797e-01
-8.073836e+00 4.688919e-01
-8.028132e+00 5.411547e-01
-7.975777e+00 6.157827e-01
-7.916565e+00 6.925951e-01
-7.850310e+00 7.713011e-01
-7.776859e+00 8.514845e-01
-7.696103e+00 9.325902e-01
-7.607987e+00 1.013914e+00
-7.512531e+00 1.094596e+00
-7.409836e+00 1.173627e+00
-7.300105e+00 1.249855e+00
-7.183646e+00 1.322018e+00
-7.060888e+00 1.388777e+00
-6.932382e+00 1.448774e+00
-6.798800e+00 1.500698e+00
-6.660928e+00 1.543357e+00
-6.519652e+00 1.575753e+00
-6.375936e+00 1.597155e+00
-6.230797e+00 1.607153e+00
-6.085272e+00 1.605687e+00
-5.940389e+00 1.593060e+00
-5.797132e+00 1.569910e+00
-5.656413e+00 1.537170e+00
-5.519049e+00 1.496000e+00
-5.385745e+00 1.447711e+00
-5.257082e+00 1.393688e+00
-5.133518e+00 1.335316e+00
-5.015386e+00 1.273920e+00
-4.902902e+00 1.210713e+00
-4.796182e+00 1.146768e+00
-4.695250e+00 1.082995e+00
-4.600055e+00 1.020138e+00
-4.510486e+00 9.587772e-01
-4.426389e+00 8.993402e-01
-4.347574e+00 8.421155e-01
-4.273834e+00 7.872710e-01
-4.204948e+00 7.348710e-01
-4.140696e+00 6.848939e-01
-4.080863e+00 6.372481e-01
-4.025243e+00 5.917862e-01
-3.973647e+00 5.483176e-01
-3.925905e+00 5.066187e-01
-3.881867e+00 4.664422e-01
-3.841407e+00 4.275235e-01
-3.804425e+00 3.895867e-01
-3.770843e+00 3.523490e-01
-3.740612e+00 3.155236e-01
-3.713707e+00 2.788225e-01
-3.690130e+00 2.419579e-01
-3.669909e+00 2.046432e-01
-3.653097e+00 1.665937e-01
-3.639774e+00 1.275268e-01
-3.630045e+00 8.716197e-02
-3.624039e+00 4.522024e-02
-3.621913e+00 1.424327e-03
-3.623846e+00 -4.450186e-02
-3.630043e+00 -9.283329e-02
-3.640736e+00 -1.438436e-01
-3.656178e+00 -1.978043e-01
-3.676650e+00 -2.549839e-01
-3.702454e+00 -3.156448e-01
-3.733917e+00 -3.800405e-01
-3.771388e+00 -4.484096e-01
-3.815238e+00 -5.209686e-01
-3.865853e+00 -5.979014e-01
-3.923637e+00 -6.793451e-01
-3.989001e+00 -7.653725e-01
-4.062362e+00 -8.559686e-01
-4.144127e+00 -9.510029e-01
-4.234687e+00 -1.050196e+00
-4.334399e+00 -1.153081e+00
-4.443568e+00 -1.258964e+00
-4.562424e+00 -1.366884e+00
-4.691096e+00 -1.475573e+00
-4.829584e+00 -1.583440e+00
-4.977729e+00 -1.688565e+00
-5.135186e+00 -1.788730e+00
-5.301394e+00 -1.881485e+00
-5.475568e+00 -1.964264e+00
-5.656689e+00 -2.034540e+00
-5.843518e+00 -2.090011e+00
-6.034627e+00 -2.128802e+00
-6.228442e+00 -2.149647e+00
-6.423308e+00 -2.152019e+00
-6.617561e+00 -2.136201e+00
-6.809596e+00 -2.103257e+00
-6.997937e+00 -2.054933e+00
-7.181290e+00 -1.993490e+00
-7.358583e+00 -1.921506e+00
-7.528983e+00 -1.841673e+00
-7.691900e+00 -1.756617e+00
-7.846973e+00 -1.668759e+00
-7.994045e+00 -1.580223e+00
-8.133140e+00 -1.492784e+00
-8.264422e+00 -1.407859e+00
-8.388172e+00 -1.326523e+00
-8.504750e+00 -1.249544e+00
-8.614576e+00 -1.177427e+00
-8.718104e+00 -1.110457e+00
-8.815807e+00 -1.048751e+00
-8.908162e+00 -9.922929e-01
-8.995638e+00 -9.409709e-01
-9.078694e+00 -8.946080e-01
-9.157769e+00 -8.529850e-01
-9.233281e+00 -8.158594e-01
-9.305626e+00 -7.829799e-01
-9.375178e+00 -7.540974e-01
-9.442285e+00 -7.289723e-01
-9.507280e+00 -7.073803e-01
-9.570472e+00 -6.891154e-01
-9.632154e+00 -6.739925e-01
-9.692603e+00 -6.618474e-01
-9.752082e+00 -6.525372e-01
-9.810841e+00 -6.459395e-01
-9.869122e+00 -6.419506e-01
-9.927156e+00 -6.404838e-01
-9.985169e+00 -6.414670e-01
-1.004338e+01 -6.448402e-01
-1.010200e+01 -6.505520e-01
-1.016125e+01 -6.585566e-01
-1.022132e+01 -6.688096e-01
-1.028241e+01 -6.812643e-01
-1.034474e+01 -6.958666e-01
-1.040848e+01 -7.125508e-01
-1.047382e+01 -7.312339e-01
-1.054094e+01 -7.518106e-01
-1.061001e+01 -7.741472e-01
-1.068117e+01 -7.980770e-01
-1.075456e+01 -8.233937e-01
-1.083029e+01 -8.498480e-01
-1.090847e+01 -8.771422e-01
-1.098913e+01 -9.049286e-01
-1.107233e+01 -9.328075e-01
-1.115803e+01 -9.603288e-01
-1.124619e+01 -9.869956e-01
-1.133670e+01 -1.012270e+00
-1.142942e+01 -1.035586e+00
-1.152414e+01 -1.056357e+00
-1.162060e+01 -1.073998e+00
-1.171850e+01 -1.087943e+00
-1.181747e+01 -1.097663e+00
-1.191711e+01 -1.102690e+00
-1.201698e+01 -1.102636e+00
-1.211661e+01 -1.097211e+00
-1.221549e+01 -1.086238e+00
-1.231313e+01 -1.069662e+00
-1.240901e+01 -1.047551e+00
-1.250265e+01 -1.020095e+00
-1.259357e+01 -9.875969e-01
-1.268133e+01 -9.504585e-01
-1.276554e+01 -9.091628e-01
-1.284585e+01 -8.642533e-01
-1.292194e+01 -8.163133e-01
-1.299358e+01 -7.659448e-01
-1.306058e+01 -7.137492e-01
-1.312279e+01 -6.603109e-01
-1.318012e+01 -6.061834e-01
-1.323254e+01 -5.518787e-01
-1.328006e+01 -4.978603e-01
-1.332271e+01 -4.445386e-01
-1.336058e+01 -3.922693e-01
-1.339378e+01 -3.413538e-01
-1.342244e+01 -2.920407e-01
-1.344672e+01 -2.445297e-01
-1.346678e+01 -1.989747e-01
-1.348281e+01 -1.554891e-01
-1.349500e+01 -1.141496e-01
-1.350354e+01 -7.500109e-02
-1.350865e+01 -3.806107e-02
-1.351050e+01 -3.323575e-03
-1.350931e+01 2.923708e-02
-1.350527e+01 5.966293e-02
-1.349857e+01 8.800942e-02
-1.348940e+01 1.143429e-01
-1.347793e+01 1.387382e-01
-1.346433e+01 1.612772e-01
-1.344878e+01 1.820464e-01
-1.343142e+01 2.011366e-01
-1.341241e+01 2.186408e-01
-1.339187e+01 2.346539e-01
-1.336996e+01 2.492712e-01
-1.334678e+01 2.625883e-01
-1.332245e+01 2.747001e-01
-1.329707e+01 2.857003e-01
-1.327075e+01 2.956808e-01
-1.324356e+01 3.047311e-01
-1.321559e+01 3.129379e-01
-1.318692e+01 3.203849e-01
-1.315760e+01 3.271515e-01
-1.312770e+01 3.333131e-01
-1.309726e+01 3.389405e-01
-1.306634e+01 3.440991e-01
-1.303497e+01 3.488488e-01
-1.300318e+01 3.532433e-01
-1.297102e+01 3.573301e-01
-1.293849e+01 3.611500e-01
-1.290563e+01 3.647368e-01
-1.287245e+01 3.681173e-01
-1.283898e+01 3.713109e-01
-1.280522e+01 3.743298e-01
-1.277120e+01 3.771790e-01
-1.273693e+01 3.798561e-01
-1.270243e+01 3.823521e-01
-1.266771e+01 3.846513e-01
-1.263279e+01 3.867315e-01
-1.259769e+01 3.885651e-01
-1.256244e+01 3.901188e-01
-1.252706e+01 3.913547e-01
-1.249158e+01 3.922309e-01
-1.245605e+01 3.927017e-01
-1.242049e+01 3.927187e-01
-1.238495e+01 3.922315e-01
-1.234949e+01 3.911877e-01
-1.231414e+01 3.895344e-01
-1.227897e+01 3.872181e-01
-1.224405e+01 3.841856e-01
-1.220943e+01 3.803843e-01
-1.217519e+01 3.757628e-01
-1.214142e+01 3.702710e-01
-1.210818e+01 3.638606e-01
-1.207556e+01 3.564851e-01
-1.204366e+01 3.481005e-01
-1.201256e+01 3.386644e-01
-1.198237e+01 3.281370e-01
-1.195318e+01 3.164807e-01
-1.192510e+01 3.036603e-01
-1.189823e+01 2.896427e-01
-1.187269e+01 2.743973e-01
-1.184858e+01 2.578958e-01
-1.182603e+01 2.401125e-01
-1.180514e+01 2.210245e-01
-1.178605e+01 2.006120e-01
-1.176886e+01 1.788586e-01
-1.175370e+01 1.557521e-01
-1.174070e+01 1.312849e-01
-1.172997e+01 1.054550e-01
-1.172164e+01 7.826704e-02
-1.171584e+01 4.973338e-02
-1.171268e+01 1.987546e-02
-1.171228e+01 -1.127476e-02
-1.171476e+01 -4.367313e-02
-1.172022e+01 -7.726168e-02
-1.172878e+01 -1.119667e-01
-1.174053e+01 -1.476972e-01
-1.175555e+01 -1.843426e-01
-1.177393e+01 -2.217718e-01
-1.179573e+01 -2.598308e-01
-1.182099e+01 -2.983425e-01
-1.184976e+01 -3.371052e-01
-1.188203e+01 -3.758929e-01
-1.191782e+01 -4.144553e-01
-1.195707e+01 -4.525196e-01
-1.199973e+01 -4.897924e-01
-1.204572e+01 -5.259633e-01
-1.209492e+01 -5.607086e-01
-1.214720e+01 -5.936971e-01
-1.220236e+01 -6.245963e-01
-1.226022e+01 -6.530795e-01
-1.232053e+01 -6.788334e-01
-1.238305e+01 -7.015663e-01
-1.244747e+01 -7.210158e-01
-1.251350e+01 -7.369561e-01
-1.258080e+01 -7.492047e-01
-1.264904e+01 -7.576273e-01
-1.271787e+01 -7.621413e-01
-1.278692e+01 -7.627174e-01
-1.285585e+01 -7.593787e-01
-1.292431e+01 -7.521989e-01
-1.299194e+01 -7.412973e-01
-1.305843e+01 -7.268331e-01
-1.312345e+01 -7.089981e-01
-1.318671e+01 -6.880089e-01
-1.324794e+01 -6.640984e-01
-1.330688e+01 -6.375075e-01
-1.336330e+01 -6.084773e-01
-1.341699e+01 -5.772422e-01
-1.346776e+01 -5.440235e-01
-1.351545e+01 -5.090250e-01
-1.355989e+01 -4.724287e-01
-1.360095e+01 -4.343932e-01
-1.363850e+01 -3.950517e-01
-1.367244e+01 -3.545122e-01
-1.370266e+01 -3.128586e-01
-1.372906e+01 -2.701520e-01
-1.375155e+01 -2.264337e-01
-1.377003e+01 -1.817279e-01
-1.378442e+01 -1.360455e-01
-1.379464e+01 -8.938845e-02
-1.380058e+01 -4.175398e-02
-1.380217e+01 6.860375e-03
-1.379931e+01 5.645175e-02
-1.379192e+01 1.070066e-01
-1.377990e+01 1.584951e-01
-1.376319e+01 2.108657e-01
-1.374170e+01 2.640394e-01
-1.371536e+01 3.179042e-01
-1.368412e+01 3.723100e-01
-1.364793e+01 4.270637e-01
-1.360679e+01 4.819253e-01
-1.356068e+01 5.366048e-01
-1.350964e+01 5.907613e-01
-1.345373e+01 6.440026e-01
-1.339307e+01 6.958886e-01
-1.332778e+01 7.459360e-01
-1.325807e+01 7.936272e-01
-1.318417e+01 8.384208e-01
-1.310636e+01 8.797661e-01
-1.302499e+01 9.171200e-01
-1.294043e+01 9.499651e-01
-1.285313e+01 9.778298e-01
-1.276354e+01 1.000307e+00
-1.267217e+01 1.017072e+00
-1.257956e+01 1.027899e+00
-1.248623e+01 1.032666e+00
-1.239275e+01 1.031367e+00
-1.229966e+01 1.024107e+00
-1.220749e+01 1.011099e+00
-1.211674e+01 9.926481e-01
-1.202790e+01 9.691414e-01
-1.194140e+01 9.410258e-01
-1.185763e+01 9.087894e-01
-1.177695e+01 8.729409e-01
-1.169966e+01 8.339901e-01
-1.162602e+01 7.924308e-01
-1.155624e+01 7.487263e-01
-1.149050e+01 7.032980e-01
-1.142893e+01 6.565171e-01
-1.137165e+01 6.086998e-01
-1.131874e+01 5.601045e-01
-1.127025e+01 5.109323e-01
-1.122624e+01 4.613287e-01
-1.118673e+01 4.113873e-01
