# omega0=1, alpha=2.5
# theta0=3.14159, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.723544300518050e+01 3.140594672411238e+00 -3.500728525907346e-04
1.732663582531373e+01 3.140562232186445e+00 -3.614522647345287e-04
1.741782864544696e+01 3.140528737464908e+00 -3.732015739328326e-04
1.750902146558019e+01 3.140494153969352e+00 -3.853328039606645e-04
1.760021428571342e+01 3.140458446308297e+00 -3.978583694316340e-04
1.769140710584665e+01 3.140421577939834e+00 -4.107910885021081e-04
1.778259992597988e+01 3.140383511134238e+00 -4.241441959881655e-04
1.787379274611311e+01 3.140344206935348e+00 -4.379313569088744e-04
1.796498556624634e+01 3.140303625120708e+00 -4.521666804699573e-04
1.805617838637957e+01 3.140261724160404e+00 -4.668647345017155e-04
1.814737120651280e+01 3.140218461174563e+00 -4.820405603662640e-04
1.823856402664603e+01 3.140173791889476e+00 -4.977096883493219e-04
1.832975684677927e+01 3.140127670592283e+00 -5.138881535523072e-04
1.842094966691250e+01 3.140080050084204e+00 -5.305925123007497e-04
1.851214248704573e+01 3.140030881632232e+00 -5.478398590859824e-04
1.860333530717896e+01 3.139980114919263e+00 -5.656478440575956e-04
1.869452812731219e+01 3.139927697992607e+00 -5.840346910843491e-04
1.878572094744542e+01 3.139873577210823e+00 -6.030192164019081e-04
1.887691376757865e+01 3.139817697188821e+00 -6.226208478667787e-04
1.896810658771188e+01 3.139760000741196e+00 -6.428596448357409e-04
1.905929940784511e+01 3.139700428823696e+00 -6.637563186914320e-04
1.915049222797834e+01 3.139638920472812e+00 -6.853322540349972e-04
1.924168504811157e+01 3.139575412743384e+00 -7.076095305672087e-04
1.933287786824480e+01 3.139509840644192e+00 -7.306109456810331e-04
1.942407068837803e+01 3.139442137071454e+00 -7.543600377877826e-04
1.951526350851126e+01 3.139372232740150e+00 -7.788811104016040e-04
1.960645632864449e+01 3.139300056113127e+00 -8.041992570064010e-04
1.969764914877772e+01 3.139225533327895e+00 -8.303403867308564e-04
1.978884196891095e+01 3.139148588121043e+00 -8.573312508576036e-04
1.988003478904418e+01 3.139069141750198e+00 -8.851994701936149e-04
1.997122760917741e+01 3.138987112913453e+00 -9.139735633298428e-04
2.006242042931064e+01 3.138902417666165e+00 -9.436829758192444e-04
2.015361324944387e+01 3.138814969335063e+00 -9.743581103024027e-04
2.024480606957710e+01 3.138724678429558e+00 -1.006030357611943e-03
2.033599888971033e+01 3.138631452550165e+00 -1.038732128887163e-03
2.042719170984356e+01 3.138535196293959e+00 -1.072496888732163e-03
2.051838452997679e+01 3.138435811156951e+00 -1.107359189450942e-03
2.060957735011002e+01 3.138333195433300e+00 -1.143354706394208e-03
2.070077017024325e+01 3.138227244111234e+00 -1.180520274454380e-03
2.079196299037648e+01 3.138117848765610e+00 -1.218893925745939e-03
2.088315581050971e+01 3.138004897446964e+00 -1.258514928509180e-03
2.097434863064294e+01 3.137888274566968e+00 -1.299423827277467e-03
2.106554145077617e+01 3.137767860780157e+00 -1.341662484348539e-03
2.115673427090940e+01 3.137643532861820e+00 -1.385274122602530e-03
2.124792709104263e+01 3.137515163581915e+00 -1.430303369709938e-03
2.133911991117586e+01 3.137382621574897e+00 -1.476796303774819e-03
2.143031273130909e+01 3.137245771205308e+00 -1.524800500459460e-03
2.152150555144232e+01 3.137104472429006e+00 -1.574365081638659e-03
2.161269837157555e+01 3.136958580649881e+00 -1.625540765632916e-03
2.170389119170878e+01 3.136807946571921e+00 -1.678379919071895e-03
2.179508401184201e+01 3.136652416046469e+00 -1.732936610440455e-03
2.188627683197524e+01 3.136491829914516e+00 -1.789266665362059e-03
2.197746965210847e+01 3.136326023843877e+00 -1.847427723675402e-03
2.206866247224170e+01 3.136154828161073e+00 -1.907479298362132e-03
2.215985529237493e+01 3.135978067677759e+00 -1.969482836385859e-03
2.225104811250816e+01 3.135795561511503e+00 -2.033501781503630e-03
2.234224093264139e+01 3.135607122900755e+00 -2.099601639113682e-03
2.243343375277462e+01 3.135412559013805e+00 -2.167850043205305e-03
2.252462657290785e+01 3.135211670751534e+00 -2.238316825478075e-03
2.261581939304108e+01 3.135004252543766e+00 -2.311074086700674e-03
2.270701221317431e+01 3.134790092138996e+00 -2.386196270381429e-03
2.279820503330754e+01 3.134568970387308e+00 -2.463760238824593e-03
2.288939785344077e+01 3.134340661016231e+00 -2.543845351649259e-03
2.298059067357400e+01 3.134104930399331e+00 -2.626533546849811e-03
2.307178349370723e+01 3.133861537317280e+00 -2.711909424479738e-03
2.316297631384046e+01 3.133610232711180e+00 -2.800060333042491e-03
2.325416913397369e+01 3.133350759427880e+00 -2.891076458676560e-03
2.334536195410692e+01 3.133082851957029e+00 -2.985050917223562e-03
2.343655477424015e+01 3.132806236159594e+00 -3.082079849272043e-03
2.352774759437338e+01 3.132520628987578e+00 -3.182262518271769e-03
2.361894041450661e+01 3.132225738194642e+00 -3.285701411816199e-03
2.371013323463984e+01 3.131921262037347e+00 -3.392502346194303e-03
2.380132605477307e+01 3.131606888966700e+00 -3.502774574315780e-03
2.389251887490630e+01 3.131282297309712e+00 -3.616630897116209e-03
2.398371169503953e+01 3.130947154940626e+00 -3.734187778552998e-03
2.407490451517276e+01 3.130601118941494e+00 -3.855565464305535e-03
2.416609733530600e+01 3.130243835251747e+00 -3.980888104296636e-03
2.425729015543923e+01 3.129874938306427e+00 -4.110283879155660e-03
2.434848297557246e+01 3.129494050662695e+00 -4.243885130747443e-03
2.443967579570569e+01 3.129100782614242e+00 -4.381828496894221e-03
2.453086861583892e+01 3.128694731793225e+00 -4.524255050422626e-03
2.462206143597215e+01 3.128275482759312e+00 -4.671310442670279e-03
2.471325425610538e+01 3.127842606575450e+00 -4.823145051590818e-03
2.480444707623861e+01 3.127395660369882e+00 -4.979914134600598e-03
2.489563989637184e+01 3.126934186884032e+00 -5.141777986313667e-03
2.498683271650507e+01 3.126457714005765e+00 -5.308902101315638e-03
2.507802553663830e+01 3.125965754287560e+00 -5.481457342131764e-03
2.516921835677153e+01 3.125457804449143e+00 -5.659620112547932e-03
2.526041117690476e+01 3.124933344864042e+00 -5.843572536448018e-03
2.535160399703799e+01 3.124391839029590e+00 -6.033502642335199e-03
2.544279681717122e+01 3.123832733019830e+00 -6.229604553708516e-03
2.553398963730445e+01 3.123255454920786e+00 -6.432078685471030e-03
2.562518245743768e+01 3.122659414247543e+00 -6.641131946549762e-03
2.571637527757091e+01 3.122044001342553e+00 -6.856977948912091e-03
2.580756809770414e+01 3.121408586754592e+00 -7.079837223167047e-03
2.589876091783737e+01 3.120752520597738e+00 -7.309937440944957e-03
2.598995373797060e+01 3.120075131889757e+00 -7.547513644252262e-03
2.608114655810383e+01 3.119375727869251e+00 -7.792808482002996e-03
2.617233937823706e+01 3.118653593290896e+00 -8.046072453932039e-03
2.626353219837029e+01 3.117907989698093e+00 -8.307564162099157e-03
2.635472501850352e+01 3.117138154672332e+00 -8.577550570196952e-03
2.644591783863675e+01 3.116343301058548e+00 -8.856307270878433e-03
2.653711065876998e+01 3.115522616165710e+00 -9.144118761324373e-03
2.662830347890321e+01 3.114675260941917e+00 -9.441278727272727e-03
2.671949629903644e+01 3.113800369123182e+00 -9.748090335735182e-03
2.681068911916967e+01 3.112897046355124e+00 -1.006486653662868e-02
2.690188193930290e+01 3.111964369286740e+00 -1.039193037355153e-02
2.699307475943613e+01 3.111001384635404e+00 -1.072961530393444e-02
2.708426757956936e+01 3.110007108222240e+00 -1.107826552879870e-02
2.717546039970259e+01 3.108980523976978e+00 -1.143823633235336e-02
2.726665321983582e+01 3.107920582911376e+00 -1.180989443166242e-02
2.735784603996905e+01 3.106826202060291e+00 -1.219361833661275e-02
2.744903886010228e+01 3.105696263389455e+00 -1.258979872040988e-02
2.754023168023551e+01 3.104529612668952e+00 -1.299883880082656e-02
2.763142450036874e+01 3.103325058311460e+00 -1.342115473242385e-02
2.772261732050197e+01 3.102081370174186e+00 -1.385717600995921e-02
2.781381014063520e+01 3.100797278323521e+00 -1.430734588318791e-02
2.790500296076843e+01 3.099471471761322e+00 -1.477212178325626e-02
2.799619578090166e+01 3.098102597111786e+00 -1.525197576087339e-02
2.808738860103489e+01 3.096689257267819e+00 -1.574739493643590e-02
2.817858142116812e+01 3.095230009995802e+00 -1.625888196226418e-02
2.826977424130135e+01 3.093723366497650e+00 -1.678695549709236e-02
2.836096706143458e+01 3.092167789929041e+00 -1.733215069293169e-02
2.845215988156781e+01 3.090561693872669e+00 -1.789501969440492e-02
2.854335270170104e+01 3.088903440765403e+00 -1.847613215062120e-02
2.863454552183427e+01 3.087191340278175e+00 -1.907607573963005e-02
2.872573834196750e+01 3.085423647647492e+00 -1.969545670545725e-02
2.881693116210073e+01 3.083598561957378e+00 -2.033490040768561e-02
2.890812398223396e+01 3.081714224370645e+00 -2.099505188349781e-02
2.899931680236719e+01 3.079768716308339e+00 -2.167657642204751e-02
2.909050962250042e+01 3.077760057576254e+00 -2.238016015096631e-02
2.918170244263365e+01 3.075686204437419e+00 -2.310651063475007e-02
2.927289526276688e+01 3.073545047629484e+00 -2.385635748469494e-02
2.936408808290011e+01 3.071334410325974e+00 -2.463045297997197e-02
2.945528090303334e+01 3.069052046040417e+00 -2.542957269933843e-02
2.954647372316657e+01 3.066695636472403e+00 -2.625451616288238e-02
2.963766654329980e+01 3.064262789294686e+00 -2.710610748308387e-02
2.972885936343303e+01 3.061751035880522e+00 -2.798519602435107e-02
2.982005218356626e+01 3.059157828970518e+00 -2.889265707004911e-02
2.991124500369950e+01 3.056480540278343e+00 -2.982939249588516e-02
3.000243782383273e+01 3.053716458034800e+00 -3.079633144834130e-02
3.009363064396596e+01 3.050862784469849e+00 -3.179443102665646e-02
3.018482346409919e+01 3.047916633232348e+00 -3.282467696664795e-02
3.027601628423242e+01 3.044875026747413e+00 -3.388808432443121e-02
3.036720910436565e+01 3.041734893511527e+00 -3.498569815783929e-02
3.045840192449888e+01 3.038493065325694e+00 -3.611859420306004e-02
3.054959474463211e+01 3.035146274467220e+00 -3.728787954369707e-02
3.064078756476534e+01 3.031691150800944e+00 -3.849469326911627e-02
3.073198038489857e+01 3.028124218831043e+00 -3.974020711856188e-02
3.082317320503180e+01 3.024441894694912e+00 -4.102562610710947e-02
3.091436602516503e+01 3.020640483100937e+00 -4.235218912906670e-02
3.100555884529826e+01 3.016716174212466e+00 -4.372116953393130e-02
3.109675166543149e+01 3.012665040480707e+00 -4.513387566946520e-02
3.118794448556472e+01 3.008483033429834e+00 -4.659165138584242e-02
3.127913730569795e+01 3.004165980398135e+00 -4.809587649416867e-02
3.137033012583118e+01 2.999709581239717e+00 -4.964796717194937e-02
3.146152294596441e+01 2.995109404991956e+00 -5.124937630729593e-02
3.155271576609764e+01 2.990360886514695e+00 -5.290159377280102e-02
3.164390858623087e+01 2.985459323108049e+00 -5.460614661907699e-02
3.173510140636410e+01 2.980399871116639e+00 -5.636459917693178e-02
3.182629422649733e+01 2.975177542529130e+00 -5.817855305604853e-02
3.191748704663056e+01 2.969787201583113e+00 -6.004964702683089e-02
3.200867986676379e+01 2.964223561386636e+00 -6.197955677077013e-02
3.209987268689702e+01 2.958481180569104e+00 -6.396999448327692e-02
3.219106550703025e+01 2.952554459975778e+00 -6.602270831139069e-02
3.228225832716348e+01 2.946437639421824e+00 -6.813948160713083e-02
3.237345114729671e+01 2.940124794523620e+00 -7.032213197547547e-02
3.246464396742994e+01 2.933609833627135e+00 -7.257251009404282e-02
3.255583678756317e+01 2.926886494855277e+00 -7.489249827949908e-02
3.264702960769640e+01 2.919948343298557e+00 -7.728400877352343e-02
3.273822242782963e+01 2.912788768375952e+00 -7.974898171881717e-02
3.282941524796286e+01 2.905400981395688e+00 -8.228938279315171e-02
3.292060806809609e+01 2.897778013348673e+00 -8.490720046680456e-02
3.301180088822932e+01 2.889912712970620e+00 -8.760444284593803e-02
3.310299370836255e+01 2.881797745112433e+00 -9.038313406153087e-02
3.319418652849578e+01 2.873425589462257e+00 -9.324531016038959e-02
3.328537934862901e+01 2.864788539666704e+00 -9.619301445155182e-02
3.337657216876224e+01 2.855878702903170e+00 -9.922829225806178e-02
3.346776498889547e+01 2.846687999959889e+00 -1.023531850206719e-01
3.355895780902870e+01 2.837208165885382e+00 -1.055697236965266e-01
3.365015062916194e+01 2.827430751274332e+00 -1.088799213923522e-01
3.374134344929517e+01 2.817347124262581e+00 -1.122857651681492e-01
3.383253626942840e+01 2.806948473309943e+00 -1.157892069439170e-01
3.392372908956163e+01 2.796225810855839e+00 -1.193921534385951e-01
3.401492190969486e+01 2.785169977939350e+00 -1.230964550672633e-01
3.410611472982809e+01 2.773771649882175e+00 -1.269038937197917e-01
3.419730754996132e+01 2.762021343140098e+00 -1.308161693416854e-01
3.428850037009455e+01 2.749909423435873e+00 -1.348348852359545e-01
3.437969319022778e+01 2.737426115293925e+00 -1.389615320036068e-01
3.447088601036101e+01 2.724561513104776e+00 -1.431974700399856e-01
3.456207883049424e+01 2.711305593854656e+00 -1.475439105048546e-01
3.465327165062747e+01 2.697648231663155e+00 -1.520018946860931e-01
