# omega0=1, alpha=2
# theta0=3.14159, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.094313841598762e+01 3.141381968927606e+00 -8.726844403607064e-05
1.103433123612085e+01 3.141373858456780e+00 -9.062791099832315e-05
1.112552405625408e+01 3.141365435767040e+00 -9.411670326284280e-05
1.121671687638731e+01 3.141356688839277e+00 -9.773979930750206e-05
1.130790969652054e+01 3.141347605191693e+00 -1.015023692605446e-04
1.139910251665377e+01 3.141338171861998e+00 -1.054097822782335e-04
1.149029533678700e+01 3.141328375388905e+00 -1.094676142066035e-04
1.158148815692023e+01 3.141318201792926e+00 -1.136816555380951e-04
1.167268097705346e+01 3.141307636556422e+00 -1.180579196745360e-04
1.176387379718669e+01 3.141296664602886e+00 -1.226026515082169e-04
1.185506661731992e+01 3.141285270275429e+00 -1.273223363332561e-04
1.194625943745315e+01 3.141273437314438e+00 -1.322237091000044e-04
1.203745225758638e+01 3.141261148834373e+00 -1.373137640258227e-04
1.212864507771961e+01 3.141248387299674e+00 -1.425997645757259e-04
1.221983789785284e+01 3.141235134499734e+00 -1.480892538271482e-04
1.231103071798607e+01 3.141221371522915e+00 -1.537900652339307e-04
1.240222353811930e+01 3.141207078729563e+00 -1.597103338044496e-04
1.249341635825254e+01 3.141192235723979e+00 -1.658585077102343e-04
1.258460917838577e+01 3.141176821325316e+00 -1.722433603413085e-04
1.267580199851900e+01 3.141160813537354e+00 -1.788740028257189e-04
1.276699481865223e+01 3.141144189517111e+00 -1.857598970309872e-04
1.285818763878546e+01 3.141126925542250e+00 -1.929108690659650e-04
1.294938045891869e+01 3.141108996977220e+00 -2.003371233025712e-04
1.304057327905192e+01 3.141090378238111e+00 -2.080492569373275e-04
1.313176609918515e+01 3.141071042756137e+00 -2.160582751131066e-04
1.322295891931838e+01 3.141050962939728e+00 -2.243756066234486e-04
1.331415173945161e+01 3.141030110135155e+00 -2.330131202212927e-04
1.340534455958484e+01 3.141008454585646e+00 -2.419831415551377e-04
1.349653737971807e+01 3.140985965388915e+00 -2.512984707575847e-04
1.358773019985130e+01 3.140962610453073e+00 -2.609724007108471e-04
1.367892301998453e+01 3.140938356450827e+00 -2.710187360152642e-04
1.377011584011776e+01 3.140913168771928e+00 -2.814518126882508e-04
1.386130866025099e+01 3.140887011473779e+00 -2.922865186212085e-04
1.395250148038422e+01 3.140859847230145e+00 -3.035383148242359e-04
1.404369430051745e+01 3.140831637277894e+00 -3.152232574883945e-04
1.413488712065068e+01 3.140802341361677e+00 -3.273580208972577e-04
1.422607994078391e+01 3.140771917676488e+00 -3.399599212207110e-04
1.431727276091714e+01 3.140740322808005e+00 -3.530469412243069e-04
1.440846558105037e+01 3.140707511670644e+00 -3.666377559299915e-04
1.449965840118360e+01 3.140673437443218e+00 -3.807517592645780e-04
1.459085122131683e+01 3.140638051502128e+00 -3.954090917338863e-04
1.468204404145006e+01 3.140601303351974e+00 -4.106306691623329e-04
1.477323686158329e+01 3.140563140553504e+00 -4.264382125386864e-04
1.486442968171652e+01 3.140523508648779e+00 -4.428542790106883e-04
1.495562250184975e+01 3.140482351083471e+00 -4.599022940726843e-04
1.504681532198298e+01 3.140439609126148e+00 -4.776065849924678e-04
1.513800814211621e+01 3.140395221784483e+00 -4.959924155244491e-04
1.522920096224944e+01 3.140349125718206e+00 -5.150860219593179e-04
1.532039378238267e+01 3.140301255148724e+00 -5.349146505610901e-04
1.541158660251590e+01 3.140251541765260e+00 -5.555065964453507e-04
1.550277942264913e+01 3.140199914627373e+00 -5.768912439536667e-04
1.559397224278236e+01 3.140146300063728e+00 -5.990991085823261e-04
1.568516506291559e+01 3.140090621566970e+00 -6.221618805249134e-04
1.577635788304882e+01 3.140032799684557e+00 -6.461124698904707e-04
1.586755070318205e+01 3.139972751905375e+00 -6.709850536623910e-04
1.595874352331528e+01 3.139910392542006e+00 -6.968151244646721e-04
1.604993634344851e+01 3.139845632608453e+00 -7.236395412050877e-04
1.614112916358174e+01 3.139778379693165e+00 -7.514965816673078e-04
1.623232198371497e+01 3.139708537827166e+00 -7.804259971272895e-04
1.632351480384820e+01 3.139636007347117e+00 -8.104690690717830e-04
1.641470762398143e+01 3.139560684753103e+00 -8.416686680992164e-04
1.650590044411466e+01 3.139482462560946e+00 -8.740693150877460e-04
1.659709326424789e+01 3.139401229148830e+00 -9.077172447172455e-04
1.668828608438112e+01 3.139316868598028e+00 -9.426604714356437e-04
1.677947890451435e+01 3.139229260527499e+00 -9.789488579638361e-04
1.687067172464758e+01 3.139138279922108e+00 -1.016634186436703e-03
1.696186454478081e+01 3.139043796954250e+00 -1.055770232281563e-03
1.705305736491404e+01 3.138945676798593e+00 -1.096412840939551e-03
1.714425018504727e+01 3.138843779439703e+00 -1.138620007538598e-03
1.723544300518050e+01 3.138737959472257e+00 -1.182451959632166e-03
1.732663582531373e+01 3.138628065893565e+00 -1.227971243121167e-03
1.741782864544696e+01 3.138513941888118e+00 -1.275242811481340e-03
1.750902146558019e+01 3.138395424603832e+00 -1.324334118423274e-03
1.760021428571342e+01 3.138272344919681e+00 -1.375315214117177e-03
1.769140710584665e+01 3.138144527204398e+00 -1.428258845118506e-03
1.778259992597988e+01 3.138011789065879e+00 -1.483240558137377e-03
1.787379274611311e+01 3.137873941090944e+00 -1.540338807799059e-03
1.796498556624634e+01 3.137730786575091e+00 -1.599635068548697e-03
1.805617838637957e+01 3.137582121241842e+00 -1.661213950859331e-03
1.814737120651280e+01 3.137427732951288e+00 -1.725163321908349e-03
1.823856402664603e+01 3.137267401397429e+00 -1.791574430894038e-03
1.832975684677927e+01 3.137100897793859e+00 -1.860542039169517e-03
1.842094966691250e+01 3.136927984547362e+00 -1.932164555379463e-03
1.851214248704573e+01 3.136748414918944e+00 -2.006544175790925e-03
1.860333530717896e+01 3.136561932671822e+00 -2.083787030017421e-03
1.869452812731219e+01 3.136368271705887e+00 -2.164003332342801e-03
1.878572094744542e+01 3.136167155678080e+00 -2.247307538859025e-03
1.887691376757865e+01 3.135958297608182e+00 -2.333818510640745e-03
1.896810658771188e+01 3.135741399469431e+00 -2.423659683187200e-03
1.905929940784511e+01 3.135516151763397e+00 -2.516959242371390e-03
1.915049222797834e+01 3.135282233078502e+00 -2.613850307144691e-03
1.924168504811157e+01 3.135039309631565e+00 -2.714471119255039e-03
1.933287786824480e+01 3.134787034791710e+00 -2.818965240246590e-03
1.942407068837803e+01 3.134525048585973e+00 -2.927481756017936e-03
1.951526350851126e+01 3.134252977185894e+00 -3.040175489227587e-03
1.960645632864449e+01 3.133970432374376e+00 -3.157207219844676e-03
1.969764914877772e+01 3.133677010992043e+00 -3.278743914155161e-03
1.978884196891095e+01 3.133372294362315e+00 -3.404958962545228e-03
1.988003478904418e+01 3.133055847694394e+00 -3.536032426394256e-03
1.997122760917741e+01 3.132727219463300e+00 -3.672151294423358e-03
2.006242042931064e+01 3.132385940766088e+00 -3.813509748857309e-03
2.015361324944387e+01 3.132031524653325e+00 -3.960309441771629e-03
2.024480606957710e+01 3.131663465434903e+00 -4.112759782008821e-03
2.033599888971033e+01 3.131281237959172e+00 -4.271078233062777e-03
2.042719170984356e+01 3.130884296864401e+00 -4.435490622344371e-03
2.051838452997679e+01 3.130472075801505e+00 -4.606231462255890e-03
2.060957735011002e+01 3.130043986626927e+00 -4.783544283517410e-03
2.070077017024325e+01 3.129599418564555e+00 -4.967681981203791e-03
2.079196299037648e+01 3.129137737335487e+00 -5.158907173966833e-03
2.088315581050971e+01 3.128658284254405e+00 -5.357492576934417e-03
2.097434863064294e+01 3.128160375291313e+00 -5.563721388794505e-03
2.106554145077617e+01 3.127643300097309e+00 -5.777887693589742e-03
2.115673427090940e+01 3.127106320993015e+00 -6.000296877765988e-03
2.124792709104263e+01 3.126548671918268e+00 -6.231266063036919e-03
2.133911991117586e+01 3.125969557341587e+00 -6.471124555644284e-03
2.143031273130909e+01 3.125368151127908e+00 -6.720214312613060e-03
2.152150555144232e+01 3.124743595362991e+00 -6.978890425620324e-03
2.161269837157555e+01 3.124094999132884e+00 -7.247521623114846e-03
2.170389119170878e+01 3.123421437256738e+00 -7.526490791345282e-03
2.179508401184201e+01 3.122721948971214e+00 -7.816195514974728e-03
2.188627683197524e+01 3.121995536564682e+00 -8.117048637978484e-03
2.197746965210847e+01 3.121241163959303e+00 -8.429478845543148e-03
2.206866247224170e+01 3.120457755239071e+00 -8.753931267704235e-03
2.215985529237493e+01 3.119644193121792e+00 -9.090868105480054e-03
2.225104811250816e+01 3.118799317372894e+00 -9.440769280278774e-03
2.234224093264139e+01 3.117921923158935e+00 -9.804133107375249e-03
2.243343375277462e+01 3.117010759338567e+00 -1.018147699427280e-02
2.252462657290785e+01 3.116064526688639e+00 -1.057333816478307e-02
2.261581939304108e+01 3.115081876063075e+00 -1.098027440967438e-02
2.270701221317431e+01 3.114061406482048e+00 -1.140286486475478e-02
2.279820503330754e+01 3.113001663148918e+00 -1.184171081727101e-02
2.288939785344077e+01 3.111901135392296e+00 -1.229743654151710e-02
2.298059067357400e+01 3.110758254530560e+00 -1.277069016455772e-02
2.307178349370723e+01 3.109571391655996e+00 -1.326214456297971e-02
2.316297631384046e+01 3.108338855335722e+00 -1.377249829159114e-02
2.325416913397369e+01 3.107058889226431e+00 -1.430247654498940e-02
2.334536195410692e+01 3.105729669599905e+00 -1.485283215291903e-02
2.343655477424015e+01 3.104349302776191e+00 -1.542434661033410e-02
2.352774759437338e+01 3.102915822461221e+00 -1.601783114306852e-02
2.361894041450661e+01 3.101427186985595e+00 -1.663412781000169e-02
2.371013323463984e+01 3.099881276441161e+00 -1.727411064258290e-02
2.380132605477307e+01 3.098275889711935e+00 -1.793868682254632e-02
2.389251887490630e+01 3.096608741395858e+00 -1.862879789860901e-02
2.398371169503953e+01 3.094877458613789e+00 -1.934542104289308e-02
2.407490451517276e+01 3.093079577702087e+00 -2.008957034775216e-02
2.416609733530600e+01 3.091212540785062e+00 -2.086229816360684e-02
2.425729015543923e+01 3.089273692223537e+00 -2.166469647830469e-02
2.434848297557246e+01 3.087260274935716e+00 -2.249789833841279e-02
2.443967579570569e+01 3.085169426586512e+00 -2.336307931272660e-02
2.453086861583892e+01 3.082998175641487e+00 -2.426145899813093e-02
2.462206143597215e+01 3.080743437281534e+00 -2.519430256777794e-02
2.471325425610538e+01 3.078402009174458e+00 -2.616292236134841e-02
2.480444707623861e+01 3.075970567099634e+00 -2.716867951693349e-02
2.489563989637184e+01 3.073445660421977e+00 -2.821298564380983e-02
2.498683271650507e+01 3.070823707411536e+00 -2.929730453507853e-02
2.507802553663830e+01 3.068100990405153e+00 -3.042315391879177e-02
2.516921835677153e+01 3.065273650806728e+00 -3.159210724579535e-02
2.526041117690476e+01 3.062337683922864e+00 -3.280579551206515e-02
2.535160399703799e+01 3.059288933630851e+00 -3.406590911280381e-02
2.544279681717122e+01 3.056123086876252e+00 -3.537419972498265e-02
2.553398963730445e+01 3.052835667997660e+00 -3.673248221435681e-02
2.562518245743768e+01 3.049422032876610e+00 -3.814263656223749e-02
2.571637527757091e+01 3.045877362911090e+00 -3.960660980646596e-02
2.580756809770414e+01 3.042196658811650e+00 -4.112641799008683e-02
2.589876091783737e+01 3.038374734219730e+00 -4.270414811015321e-02
2.598995373797060e+01 3.034406209148598e+00 -4.434196005789713e-02
2.608114655810383e+01 3.030285503248130e+00 -4.604208854015319e-02
2.617233937823706e+01 3.026006828895662e+00 -4.780684497041386e-02
2.626353219837029e+01 3.021564184116269e+00 -4.963861931620311e-02
2.635472501850352e+01 3.016951345337144e+00 -5.153988188756313e-02
2.644591783863675e+01 3.012161859982216e+00 -5.351318504933294e-02
2.653711065876998e+01 3.007189038914826e+00 -5.556116483753682e-02
2.662830347890321e+01 3.002025948738218e+00 -5.768654245756783e-02
2.671949629903644e+01 2.996665403965737e+00 -5.989212563891957e-02
2.681068911916967e+01 2.991099959075097e+00 -6.218080981795930e-02
2.690188193930290e+01 2.985321900463841e+00 -6.455557911661423e-02
2.699307475943613e+01 2.979323238326208e+00 -6.701950708082714e-02
2.708426757956936e+01 2.973095698475139e+00 -6.957575713819072e-02
2.717546039970259e+01 2.966630714137063e+00 -7.222758272925293e-02
2.726665321983582e+01 2.959919417751502e+00 -7.497832706155949e-02
2.735784603996905e+01 2.952952632812447e+00 -7.783142242952078e-02
2.744903886010228e+01 2.945720865793938e+00 -8.079038903661664e-02
2.754023168023551e+01 2.938214298208397e+00 -8.385883324924015e-02
2.763142450036874e+01 2.930422778853079e+00 -8.704044520358549e-02
2.772261732050197e+01 2.922335816307517e+00 -9.033899567836537e-02
2.781381014063520e+01 2.913942571753282e+00 -9.375833213675784e-02
2.790500296076843e+01 2.905231852196570e+00 -9.730237383079604e-02
2.799619578090166e+01 2.896192104184423e+00 -1.009751058503978e-01
2.808738860103489e+01 2.886811408116635e+00 -1.047805719873635e-01
2.817858142116812e+01 2.877077473267800e+00 -1.087228662719415e-01
2.826977424130135e+01 2.866977633647573e+00 -1.128061230259782e-01
2.836096706143458e+01 2.856498844842055e+00 -1.170345052622573e-01
2.845215988156781e+01 2.845627681995490e+00 -1.214121912444503e-01
2.854335270170104e+01 2.834350339109045e+00 -1.259433590062224e-01
2.863454552183427e+01 2.822652629852624e+00 -1.306321686115970e-01
2.872573834196750e+01 2.810519990106237e+00 -1.354827419218505e-01
2.881693116210073e+01 2.797937482469691e+00 -1.404991396172140e-01
2.890812398223396e+01 2.784889803003042e+00 -1.456853352048089e-01
2.899931680236719e+01 2.771361290485518e+00 -1.510451857279258e-01
2.909050962250042e+01 2.757335938507311e+00 -1.565823988764558e-01
2.918170244263365e+01 2.742797410736626e+00 -1.623004961846058e-01
2.927289526276688e+01 2.727729059733569e+00 -1.682027719907075e-01
2.936408808290011e+01 2.712113949712473e+00 -1.742922478258613e-01
2.945528090303334e+01 2.695934883684893e+00 -1.805716218943985e-01
2.954647372316657e+01 2.679174435446163e+00 -1.870432133109519e-01
2.963766654329980e+01 2.661814986898684e+00 -1.937089007677777e-01
2.972885936343303e+01 2.643838771234074e+00 -2.005700553235517e-01
2.982005218356626e+01 2.625227922523353e+00 -2.076274670331259e-01
2.991124500369950e+01 2.605964532288072e+00 -2.148812651788505e-01
3.000243782383273e+01 2.586030713644726e+00 -2.223308319204975e-01
3.009363064396596e+01 2.565408673628229e+00 -2.299747092552103e-01
3.018482346409919e+01 2.544080794305926e+00 -2.378104992741361e-01
3.027601628423242e+01 2.522029723289635e+00 -2.458347578214855e-01
3.036720910436565e+01 2.499238474237093e+00 -2.540428818077836e-01
3.045840192449888e+01 2.475690537903481e+00 -2.624289906050863e-01
3.054959474463211e+01 2.451370004255364e+00 -2.709858021607552e-01
3.064078756476534e+01 2.426261696090544e+00 -2.797045047104766e-01
3.073198038489857e+01 2.400351314514429e+00 -2.885746252523650e-01
3.082317320503180e+01 2.373625596503345e+00 -2.975838962630534e-01
3.091436602516503e+01 2.346072484634158e+00 -3.067181224931695e-01
3.100555884529826e+01 2.317681308874449e+00 -3.159610500713339e-01
3.109675166543149e+01 2.288442980105105e+00 -3.252942405683690e-01
3.118794448556472e+01 2.258350194785219e+00 -3.346969531196917e-01
3.127913730569795e+01 2.227397649865722e+00 -3.441460381635684e-01
3.137033012583118e+01 2.195582266712771e+00 -3.536158468120579e-01
3.146152294596441e+01 2.162903422415294e+00 -3.630781603120013e-01
3.155271576609764e+01 2.129363186425971e+00 -3.725021444529475e-01
3.164390858623087e+01 2.094966560026296e+00 -3.818543341106209e-01
3.173510140636410e+01 2.059721715621671e+00 -3.910986533475302e-01
3.182629422649733e+01 2.023640232372399e+00 -4.001964765921000e-01
3.191748704663056e+01 1.986737324164669e+00 -4.091067363473860e-01
3.200867986676379e+01 1.949032055439534e+00 -4.177860826023319e-01
3.209987268689702e+01 1.910547539947920e+00 -4.261890985963547e-01
3.219106550703025e+01 1.871311117109826e+00 -4.342685767897853e-01
3.228225832716348e+01 1.831354500352265e+00 -4.419758577938563e-01
3.237345114729671e+01 1.790713891611413e+00 -4.492612336013302e-01
3.246464396742994e+01 1.749430056138434e+00 -4.560744147344052e-01
3.255583678756317e+01 1.707548351873221e+00 -4.623650589109931e-01
3.264702960769640e+01 1.665118707970640e+00 -4.680833565664574e-01
3.273822242782963e+01 1.622195547599507e+00 -4.731806661220363e-01
3.282941524796286e+01 1.578837650898219e+00 -4.776101893544116e-01
3.292060806809609e+01 1.535107954965791e+00 -4.813276747070670e-01
3.301180088822932e+01 1.491073288985189e+00 -4.842921340259566e-01
3.310299370836255e+01 1.446804043996368e+00 -4.864665561448744e-01
3.319418652849578e+01 1.402373778425158e+00 -4.878185991387826e-01
3.328537934862901e+01 1.357858762183505e+00 -4.883212420481656e-01
3.337657216876224e+01 1.313337463926689e+00 -4.879533765771520e-01
3.346776498889547e+01 1.268889987814475e+00 -4.867003197744570e-01
3.355895780902870e+01 1.224597467799422e+00 -4.845542300687099e-01
3.365015062916194e+01 1.180541428978437e+00 -4.815144112473210e-01
3.374134344929517e+01 1.136803126817182e+00 -4.775874919838885e-01
3.383253626942840e+01 1.093462876023204e+00 -4.727874722205357e-01
3.392372908956163e+01 1.050599381447090e+00 -4.671356319346285e-01
3.401492190969486e+01 1.008289083593225e+00 -4.606603023588220e-01
3.410611472982809e+01 9.666055311043319e-01 -4.533965043467711e-01
3.419730754996132e+01 9.256187919503814e-01 -4.453854630412723e-01
3.428850037009455e+01 8.853949140279936e-01 -4.366740120723253e-01
3.437969319022778e+01 8.459954445067764e-01 -4.273139039806787e-01
3.447088601036101e+01 8.074770156071548e-01 -4.173610462601645e-01
3.456207883049424e+01 7.698910026360545e-01 -4.068746842244854e-01
3.465327165062747e+01 7.332832581260589e-01 -3.959165527752005e-01
3.474446447076070e+01 6.976939239064597e-01 -3.845500190817964e-01
3.483565729089393e+01 6.631573209640412e-01 -3.728392372424132e-01
3.492685011102716e+01 6.297019151028043e-01 -3.608483342831955e-01
3.501804293116039e+01 5.973503547488497e-01 -3.486406445195304e-01
3.510923575129362e+01 5.661195758187375e-01 -3.362780065104023e-01
3.520042857142685e+01 5.360209674105314e-01 -3.238201337633108e-01
3.529162139156008e+01 5.070605912042166e-01 -3.113240671633219e-01
3.538281421169331e+01 4.792394468749918e-01 -2.988437139627625e-01
3.547400703182654e+01 4.525537755184832e-01 -2.864294752118800e-01
3.556519985195977e+01 4.269953930396874e-01 -2.741279608415154e-01
3.565639267209300e+01 4.025520456375316e-01 -2.619817893021609e-01
3.574758549222623e+01 3.792077798890170e-01 -2.500294667653443e-01
3.583877831235946e+01 3.569433204627009e-01 -2.383053394210392e-01
3.592997113249269e+01 3.357364491320480e-01 -2.268396113527569e-01
3.602116395262592e+01 3.155623794776249e-01 -2.156584198150005e-01
3.611235677275915e+01 2.963941224289039e-01 -2.047839594365059e-01
3.620354959289238e+01 2.782028385713155e-01 -1.942346468785903e-01
3.629474241302561e+01 2.609581739065305e-01 -1.840253177376031e-01
3.638593523315884e+01 2.446285764831214e-01 -1.741674479395452e-01
3.647712805329207e+01 2.291815919949613e-01 -1.646693924810277e-01
3.656832087342530e+01 2.145841370648051e-01 -1.555366350757135e-01
3.665951369355853e+01 2.008027494834256e-01 -1.467720430267388e-01
3.675070651369176e+01 1.878038151569962e-01 -1.383761224273224e-01
3.684189933382499e+01 1.755537719266590e-01 -1.303472695645128e-01
3.693309215395822e+01 1.640192907662918e-01 -1.226820151420166e-01
3.702428497409145e+01 1.531674351410946e-01 -1.153752586305670e-01
