numerical = 9.105423948946209656e-01   exact = 9.105423948946204105e-01
numerical = 8.752613289222385129e-01   exact = 8.752613289222407333e-01
numerical = 8.345732042234090819e-01   exact = 8.345732042234031978e-01
numerical = 7.887293778185403559e-01   exact = 7.887293778185273663e-01
numerical = 7.380130568520696377e-01   exact = 7.380130568520568701e-01
numerical = 6.827375490376910161e-01   exact = 6.827375490376966782e-01
numerical = 6.232443271527952078e-01   exact = 6.232443271527884354e-01
numerical = 5.599009195387895099e-01   exact = 5.599009195387860682e-01
numerical = 4.930986396395476423e-01   exact = 4.930986396395548588e-01
numerical = 4.232501686036231892e-01   exact = 4.232501686036163058e-01
numerical = 3.507870058841863758e-01   exact = 3.507870058841788263e-01
numerical = 2.761568035862556059e-01   exact = 2.761568035862554393e-01
numerical = 1.998206010283456457e-01   exact = 1.998206010283489209e-01
numerical = 1.222499766025837431e-01   exact = 1.222499766025735013e-01
numerical = 4.392413452812442970e-02   exact = 4.392413452812409663e-02
numerical = -3.467305550497365441e-02   exact = -3.467305550497701977e-02
numerical = -1.130560475138565196e-01   exact = -1.130560475138541743e-01
numerical = -1.907406187561709043e-01   exact = -1.907406187561760391e-01
numerical = -2.672468610891012286e-01   exact = -2.672468610891001739e-01
numerical = -3.421021456741869526e-01   exact = -3.421021456741909494e-01
numerical = -4.148440427132105146e-01   exact = -4.148440427132056851e-01
numerical = -4.850231781778761575e-01   exact = -4.850231781778779894e-01
numerical = -5.522060098856697019e-01   exact = -5.522060098856730326e-01
numerical = -6.159775057719295566e-01   exact = -6.159775057719323321e-01
numerical = -6.759437078129931775e-01   exact = -6.759437078130094978e-01
numerical = -7.317341657612677075e-01   exact = -7.317341657612599359e-01
numerical = -7.830042256572985471e-01   exact = -7.830042256573085391e-01
numerical = -8.294371589817984836e-01   exact = -8.294371589817998158e-01
numerical = -8.707461192935170846e-01   exact = -8.707461192935258554e-01
numerical = -9.066759142665339333e-01   exact = -9.066759142665349325e-01
numerical = -9.370045821791982421e-01   exact = -9.370045821792043483e-01
numerical = -9.615447631161725406e-01   exact = -9.615447631161698760e-01
numerical = -9.801448564124699558e-01   exact = -9.801448564124726204e-01
numerical = -9.926899571894729490e-01   exact = -9.926899571894794994e-01
numerical = -9.991025661970800442e-01   exact = -9.991025661970908134e-01
numerical = -9.993430685770349209e-01   exact = -9.993430685770394728e-01
numerical = -9.934099785896172152e-01   exact = -9.934099785896386425e-01
numerical = -9.813399487921571351e-01   exact = -9.813399487921656839e-01
numerical = -9.632075436121853018e-01   exact = -9.632075436121676493e-01
numerical = -9.391247787144819670e-01   exact = -9.391247787144755277e-01
numerical = -9.092404290075737361e-01   exact = -9.092404290075586371e-01
numerical = -8.737391095641009464e-01   exact = -8.737391095641167116e-01
numerical = -8.328401351336373049e-01   exact = -8.328401351336366387e-01
numerical = -7.867961652925216098e-01   exact = -7.867961652925203886e-01
numerical = -7.358916436014604212e-01   exact = -7.358916436014559803e-01
numerical = -6.804410404124596745e-01   exact = -6.804410404124654477e-01
numerical = -6.207869101809528889e-01   exact = -6.207869101809461165e-01
numerical = -5.572977752839055610e-01   exact = -5.572977752839163301e-01
numerical = -4.903658494174823468e-01   exact = -4.903658494174885085e-01
numerical = -4.204046146376746451e-01   exact = -4.204046146376670401e-01
numerical = -3.478462670126808431e-01   exact = -3.478462670126762912e-01
numerical = -2.731390466666439032e-01   exact = -2.731390466666439032e-01
numerical = -1.967444687086609967e-01   exact = -1.967444687086484512e-01
numerical = -1.191344721536320705e-01   exact = -1.191344721536326534e-01
numerical = -4.078850444808376774e-02   exact = -4.078850444807276265e-02
numerical = 3.780944038891535103e-02   exact = 3.780944038891177056e-02
numerical = 1.161738117115277275e-01   exact = 1.161738117115305446e-01
numerical = 1.938205018095234544e-01   exact = 1.938205018095258969e-01
numerical = 2.702698365565506244e-01   exact = 2.702698365565527339e-01
numerical = 3.450495386693551714e-01   exact = 3.450495386693539501e-01
numerical = 4.176976452717970911e-01   exact = 4.176976452717967581e-01
numerical = 4.877653617401782604e-01   exact = 4.877653617401733199e-01
numerical = 5.548198341995661531e-01   exact = 5.548198341995662641e-01
numerical = 6.184468235439342099e-01   exact = 6.184468235439368744e-01
numerical = 6.782532644605430150e-01   exact = 6.782532644605498984e-01
numerical = 7.338696936501952761e-01   exact = 7.338696936501932777e-01
numerical = 7.849525322423629436e-01   exact = 7.849525322423662743e-01
numerical = 8.311862083055094885e-01   exact = 8.311862083055157058e-01
numerical = 8.722851063401907412e-01   exact = 8.722851063401871885e-01
numerical = 9.079953317117942513e-01   exact = 9.079953317118036882e-01
numerical = 9.380962791230245124e-01   exact = 9.380962791230227360e-01
numerical = 9.624019954361868745e-01   exact = 9.624019954361953122e-01
numerical = 9.807623284268895958e-01   exact = 9.807623284268972563e-01
numerical = 9.930638543719033651e-01   exact = 9.930638543719058076e-01
numerical = 9.992305787413591212e-01   exact = 9.992305787413429119e-01
numerical = 9.992244056663458496e-01   exact = 9.992244056663388552e-01
numerical = 9.930453732820060386e-01   exact = 9.930453732819930490e-01
numerical = 9.807316534918072426e-01   exact = 9.807316534917964734e-01
numerical = 9.623593161549403030e-01   exact = 9.623593161549377495e-01
numerical = 9.380418591533061790e-01   exact = 9.380418591532959649e-01
numerical = 9.079295072411752709e-01   exact = 9.079295072411716072e-01
numerical = 8.722082840092306721e-01   exact = 8.722082840092342249e-01
numerical = 8.310988626957717118e-01   exact = 8.310988626957656056e-01
numerical = 7.848552029444850753e-01   exact = 7.848552029444825218e-01
numerical = 7.337629819305905299e-01   exact = 7.337629819305772072e-01
numerical = 6.781378295469504547e-01   exact = 6.781378295469319140e-01
numerical = 6.183233785528925441e-01   exact = 6.183233785528768900e-01
numerical = 5.546891417311008432e-01   exact = 5.546891417310999550e-01
numerical = 4.876282291667167756e-01   exact = 4.876282291667148883e-01
numerical = 4.175549197504803134e-01   exact = 4.175549197504856425e-01
numerical = 3.449021019085951045e-01   exact = 3.449021019085882211e-01
numerical = 2.701185993691602172e-01   exact = 2.701185993691481158e-01
numerical = 1.936663984859658683e-01   exact = 1.936663984859723631e-01
numerical = 1.160177942483574670e-01   exact = 1.160177942483474056e-01
numerical = 3.765247260748887798e-02   exact = 3.765247260748354891e-02
numerical = -4.094545285564302195e-02   exact = -4.094545285564165499e-02
numerical = -1.192904316149105554e-01   exact = -1.192904316149014793e-01
numerical = -1.968984757605319047e-01   exact = -1.968984757605413694e-01
numerical = -2.732901499074086860e-01   exact = -2.732901499074090190e-01
numerical = -3.479935329792724352e-01   exact = -3.479935329792782639e-01
numerical = -4.205471335723921511e-01   exact = -4.205471335723902637e-01
numerical = -4.905027408881684203e-01   exact = -4.905027408881614259e-01
numerical = -5.574281936228497880e-01   exact = -5.574281936228541179e-01
numerical = -6.209100497092027160e-01   exact = -6.209100497091993853e-01
numerical = -6.805561404170475948e-01   exact = -6.805561404170469286e-01
numerical = -7.359979930347392285e-01   exact = -7.359979930347517740e-01
numerical = -7.868931071648812559e-01   exact = -7.868931071648882503e-01
numerical = -8.329270705720429602e-01   exact = -8.329270705720498436e-01
numerical = -8.738155015118064251e-01   exact = -8.738155015118033164e-01
numerical = -9.093058055417591046e-01   exact = -9.093058055417624352e-01
numerical = -9.391787359618068987e-01   exact = -9.391787359617975728e-01
numerical = -9.632497482435873337e-01   exact = -9.632497482435844471e-01
numerical = -9.813701400822014698e-01   exact = -9.813701400822117948e-01
numerical = -9.934279700270698399e-01   exact = -9.934279700270692848e-01
numerical = -9.993487490170472887e-01   exact = -9.993487490170390730e-01
numerical = -9.990959005478878829e-01   exact = -9.990959005478859956e-01
numerical = -9.926709866291277828e-01   exact = -9.926709866291214546e-01
numerical = -9.801136981344519272e-01   exact = -9.801136981344590327e-01
numerical = -9.615016096054517236e-01   exact = -9.615016096054558314e-01
numerical = -9.369497000230926353e-01   exact = -9.369497000231012951e-01
numerical = -9.066096425078251642e-01   exact = -9.066096425078357113e-01
numerical = -8.706688673359995745e-01   exact = -8.706688673359984643e-01
numerical = -8.293494040610521756e-01   exact = -8.293494040610575047e-01
numerical = -7.829065098925862554e-01   exact = -7.829065098925874766e-01
numerical = -7.316270928064244616e-01   exact = -7.316270928064225743e-01
numerical = -6.758279391273612768e-01   exact = -6.758279391273659398e-01
numerical = -6.158537565339742281e-01   exact = -6.158537565339854414e-01
numerical = -5.520750445749772473e-01   exact = -5.520750445749732505e-01
numerical = -4.848858058523760062e-01   exact = -4.848858058523751180e-01
numerical = -4.147011120111211424e-01   exact = -4.147011120111248061e-01
numerical = -3.419545395714947977e-01   exact = -3.419545395714842506e-01
numerical = -2.670954914447122852e-01   exact = -2.670954914447123962e-01
numerical = -1.905864206788779325e-01   exact = -1.905864206788701054e-01
numerical = -1.128999735855086978e-01   exact = -1.128999735855119591e-01
numerical = -3.451606989580674467e-02   exact = -3.451606989579103502e-02
numerical = 4.408106201591669576e-02   exact = 4.408106201591582146e-02
numerical = 1.224058765257419745e-01   exact = 1.224058765257440839e-01
numerical = 1.999745102916441475e-01   exact = 1.999745102916492545e-01
numerical = 2.763077713920396028e-01   exact = 2.763077713920372158e-01
numerical = 3.509340996060595907e-01   exact = 3.509340996060563156e-01
numerical = 4.233924795479699910e-01   exact = 4.233924795479683256e-01
numerical = 4.932352886590704033e-01   exact = 4.932352886590820606e-01
numerical = 5.600310624635785883e-01   exact = 5.600310624635828072e-01
numerical = 6.233671600053209971e-01   exact = 6.233671600053293238e-01
numerical = 6.828523129995125451e-01   exact = 6.828523129995240915e-01
numerical = 7.381190429515047668e-01   exact = 7.381190429515164242e-01
numerical = 7.888259313105097092e-01   exact = 7.888259313105165926e-01
numerical = 8.346597286341748134e-01   exact = 8.346597286341786992e-01
numerical = 8.753372897342076575e-01   exact = 8.753372897342155401e-01
numerical = 9.106073228484389270e-01   exact = 9.106073228484413695e-01
numerical = 9.402519420334926048e-01   exact = 9.402519420334942701e-01
numerical = 9.640880131880957826e-01   exact = 9.640880131881034432e-01
numerical = 9.819682853915551179e-01   exact = 9.819682853915614462e-01
numerical = 9.937823005684768285e-01   exact = 9.937823005684862654e-01
numerical = 9.994570758602056015e-01   exact = 9.994570758602205895e-01
numerical = 9.989575544874298441e-01   exact = 9.989575544874371715e-01
numerical = 9.922868223186750436e-01   exact = 9.922868223186741554e-01
numerical = 9.794860888069080174e-01   exact = 9.794860888069180094e-01
numerical = 9.606344324120033029e-01   exact = 9.606344324119985290e-01
numerical = 9.358483120814963252e-01   exact = 9.358483120814918843e-01
numerical = 9.052808478080209831e-01   exact = 9.052808478080137666e-01
numerical = 8.691208747074465890e-01   exact = 8.691208747074211649e-01
numerical = 8.275917764614139083e-01   exact = 8.275917764614126870e-01
numerical = 7.809501053311838081e-01   exact = 7.809501053311730390e-01
numerical = 7.294839972671706141e-01   exact = 7.294839972671688377e-01
numerical = 6.735113919058540732e-01   exact = 6.735113919058459686e-01
numerical = 6.133780684496701330e-01   exact = 6.133780684496714652e-01
numerical = 5.494555095639973574e-01   exact = 5.494555095639936937e-01
numerical = 4.821386064869063737e-01   exact = 4.821386064869076504e-01
numerical = 4.118432195291742426e-01   exact = 4.118432195291678033e-01
numerical = 3.390036090344057951e-01   exact = 3.390036090344033526e-01
numerical = 2.640697526704832154e-01   exact = 2.640697526704743892e-01
numerical = 1.875045656246419334e-01   exact = 1.875045656246385473e-01
numerical = 1.097810408751899863e-01   exact = 1.097810408751835332e-01
numerical = 3.137932720607412851e-02   exact = 3.137932720607570364e-02
numerical = -4.721623698444426392e-02   exact = -4.721623698445594902e-02
numerical = -1.255201157573921922e-01   exact = -1.255201157574019344e-01
numerical = -2.030485751043775433e-01   exact = -2.030485751043793474e-01
numerical = -2.793226712873165818e-01   exact = -2.793226712873197459e-01
numerical = -3.538712095855606199e-01   exact = -3.538712095855628403e-01
numerical = -4.262336551722826772e-01   exact = -4.262336551722948341e-01
numerical = -4.959629781377569158e-01   exact = -4.959629781377571378e-01
numerical = -5.626284150839042653e-01   exact = -5.626284150838978260e-01
numerical = -6.258181302301502047e-01   exact = -6.258181302301546456e-01
numerical = -6.851417595910229696e-01   exact = -6.851417595910374025e-01
numerical = -7.402328225084593427e-01   exact = -7.402328225084598978e-01
numerical = -7.907509856412096028e-01   exact = -7.907509856412200389e-01
numerical = -8.363841654254769997e-01   exact = -8.363841654254849933e-01
numerical = -8.768504560180482299e-01   exact = -8.768504560180460095e-01
numerical = -9.118998708120961139e-01   exact = -9.118998708120966690e-01
numerical = -9.413158867671915786e-01   exact = -9.413158867671969077e-01
numerical = -9.649167820129557205e-01   exact = -9.649167820129688211e-01
numerical = -9.825567584633078111e-01   exact = -9.825567584633077001e-01
numerical = -9.941268425060535430e-01   exact = -9.941268425060550973e-01
numerical = -9.995555582038769815e-01   exact = -9.995555582038841980e-01
numerical = -9.988093688476835652e-01   exact = -9.988093688476795684e-01
numerical = -9.918928841346159597e-01   exact = -9.918928841346110747e-01
numerical = -9.788488316910304299e-01   exact = -9.788488316910307629e-01
numerical = -9.597577931161382914e-01   exact = -9.597577931161326292e-01
numerical = -9.347377061769617246e-01   exact = -9.347377061769708284e-01
numerical = -9.039431362301386663e-01   exact = -9.039431362301367789e-01
numerical = -8.675643213710046986e-01   exact = -8.675643213710004797e-01
numerical = -8.258259972091881451e-01   exact = -8.258259972091905876e-01
numerical = -7.789860085305271298e-01   exact = -7.789860085305206905e-01
numerical = -7.273337164219948470e-01   exact = -7.273337164219748630e-01
numerical = -6.711882107000065600e-01   exact = -6.711882106999974562e-01
numerical = -6.108963386850773114e-01   exact = -6.108963386850840838e-01
numerical = -5.468305625001913528e-01   exact = -5.468305625001750325e-01
numerical = -4.793866581298266150e-01   exact = -4.793866581298311669e-01
numerical = -4.089812704544201205e-01   exact = -4.089812704544125710e-01
numerical = -3.360493393635524129e-01   exact = -3.360493393635603510e-01
numerical = -2.610414128495317510e-01   exact = -2.610414128495261443e-01
numerical = -1.844208636790846678e-01   exact = -1.844208636790792277e-01
numerical = -1.066610268383789001e-01   exact = -1.066610268383729049e-01
numerical = -2.824227543479310848e-02   exact = -2.824227543478806043e-02
numerical = 5.035094688027985654e-02   exact = 5.035094688028175086e-02
numerical = 1.286331186351003797e-01   exact = 1.286331186351083733e-01
numerical = 2.061206399196722772e-01   exact = 2.061206399196767181e-01
numerical = 2.823348198969755640e-01   exact = 2.823348198969668488e-01
numerical = 3.568048339877119557e-01   exact = 3.568048339877196717e-01
numerical = 4.290706324602371891e-01   exact = 4.290706324602366895e-01
numerical = 4.986857824568688424e-01   exact = 4.986857824568682318e-01
numerical = 5.652202259002727658e-01   exact = 5.652202259002785389e-01
numerical = 6.282629362420060204e-01   exact = 6.282629362420097952e-01
numerical = 6.874244576408812257e-01   exact = 6.874244576408877760e-01
numerical = 7.423393108851841227e-01   exact = 7.423393108851814581e-01
numerical = 7.926682511955053245e-01   exact = 7.926682511955160937e-01
numerical = 8.381003639605402178e-01   exact = 8.381003639605375533e-01
numerical = 8.783549854588377226e-01   exact = 8.783549854588341699e-01
numerical = 9.131834367013361708e-01   exact = 9.131834367013312859e-01
numerical = 9.423705596832232523e-01   exact = 9.423705596832173681e-01
numerical = 9.657360465549335027e-01   exact = 9.657360465549323925e-01
numerical = 9.831355535010748437e-01   exact = 9.831355535010846136e-01
numerical = 9.944615924461041034e-01   exact = 9.944615924460911138e-01
numerical = 9.996441950779929586e-01   exact = 9.996441950779937358e-01
numerical = 9.986513450882176235e-01   exact = 9.986513450882186227e-01
numerical = 9.914891759571591301e-01   exact = 9.914891759571631269e-01
numerical = 9.782019330636925192e-01   exact = 9.782019330636839705e-01
numerical = 9.588717003526107119e-01   exact = 9.588717003526153748e-01
numerical = 9.336178932488270465e-01   exact = 9.336178932488314874e-01
numerical = 9.025965209504688280e-01   exact = 9.025965209504531739e-01
numerical = 8.659992226585492281e-01   exact = 8.659992226585453423e-01
numerical = 8.240520836970606222e-01   exact = 8.240520836970550711e-01
numerical = 7.770142388366737540e-01   exact = 7.770142388366751973e-01
numerical = 7.251762714507777874e-01   exact = 7.251762714507880014e-01
numerical = 6.688584183928069082e-01   exact = 6.688584183928056870e-01
numerical = 6.084085916848716025e-01   exact = 6.084085916848714914e-01
numerical = 5.442002292388662399e-01   exact = 5.442002292388568030e-01
numerical = 4.766299878874155072e-01   exact = 4.766299878874044049e-01
numerical = 4.061152929766200237e-01   exact = 4.061152929766073671e-01
numerical = 3.330917596580545981e-01   exact = 3.330917596580537099e-01
numerical = 2.580105018105439130e-01   exact = 2.580105018105386949e-01
numerical = 1.813353452161755031e-01   exact = 1.813353452161712287e-01
numerical = 1.035399622067417480e-01   exact = 1.035399622067346287e-01
numerical = 2.510494548139192289e-02   exact = 2.510494548138753751e-02
numerical = -5.348516082696373047e-02   exact = -5.348516082697250124e-02
numerical = -1.317448544962130652e-01   exact = -1.317448544962324664e-01
numerical = -2.091906744781193705e-01   exact = -2.091906744781444616e-01
numerical = -2.853441875517630510e-01   exact = -2.853441875517612747e-01
numerical = -3.597349439167507601e-01   exact = -3.597349439167614182e-01
numerical = -4.319033834680037209e-01   exact = -4.319033834680010009e-01
numerical = -5.014036747972030472e-01   exact = -5.014036747972085983e-01
numerical = -5.678064693837653332e-01   exact = -5.678064693837726606e-01
numerical = -6.307015539599079013e-01   exact = -6.307015539599066800e-01
numerical = -6.897003846648248615e-01   exact = -6.897003846648223080e-01
numerical = -7.444384873330861518e-01   exact = -7.444384873330921470e-01
numerical = -7.945777090886388949e-01   exact = -7.945777090886276817e-01
numerical = -8.398083073350275374e-01   exact = -8.398083073350275374e-01
numerical = -8.798508632371828675e-01   exact = -8.798508632371917493e-01
numerical = -9.144580078732065243e-01   exact = -9.144580078732115203e-01
numerical = -9.434159503931771606e-01   exact = -9.434159503931763835e-01
numerical = -9.665457987443671906e-01   exact = -9.665457987443690779e-01
numerical = -9.837046648038448859e-01   exact = -9.837046648038416663e-01
numerical = -9.947865470913530572e-01   exact = -9.947865470913569430e-01
numerical = -9.997229856094891343e-01   exact = -9.997229856094895784e-01
numerical = -9.984834847655766898e-01   exact = -9.984834847655654766e-01
numerical = -9.910757017627870313e-01   exact = -9.910757017627941368e-01
numerical = -9.775453992967125805e-01   exact = -9.775453992967273464e-01
numerical = -9.579761628493250747e-01   exact = -9.579761628493330683e-01
numerical = -9.324888843270872085e-01   exact = -9.324888843270703331e-01
numerical = -9.012410152329319857e-01   exact = -9.012410152329241031e-01
numerical = -8.644255939860346905e-01   exact = -8.644255939860354676e-01
numerical = -8.222700533977699289e-01   exact = -8.222700533977791437e-01
numerical = -7.750348156712899561e-01   exact = -7.750348156712845160e-01
numerical = -7.230116836041011741e-01   exact = -7.230116836040971773e-01
numerical = -6.665220379323784083e-01   exact = -6.665220379323745226e-01
numerical = -6.059148519529867771e-01   exact = -6.059148519529837795e-01
numerical = -5.415645356884191131e-01   exact = -5.415645356884137840e-01
numerical = -4.738686229124038363e-01   exact = -4.738686229124017268e-01
numerical = -4.032453153252081313e-01   exact = -4.032453153252183453e-01
numerical = -3.301308990496211182e-01   exact = -3.301308990496049089e-01
numerical = -2.549770494075246363e-01   exact = -2.549770494075225824e-01
numerical = -1.782480406278408314e-01   exact = -1.782480406278280083e-01
numerical = -1.004178777222912711e-01   exact = -1.004178777222926866e-01
numerical = -2.196736824812929589e-02   exact = -2.196736824812331804e-02
numerical = 5.661884795298569029e-02   exact = 5.661884795299251816e-02
numerical = 1.348552926906710914e-01   exact = 1.348552926906654292e-01
numerical = 2.122586485404170664e-01   exact = 2.122586485404250323e-01
numerical = 2.883507446098985683e-01   exact = 2.883507446098981797e-01
numerical = 3.626615105115456039e-01   exact = 3.626615105115595372e-01
numerical = 4.347318802933902160e-01   exact = 4.347318802934038717e-01
numerical = 5.041166283879338073e-01   exact = 5.041166283879354726e-01
numerical = 5.703871200602813607e-01   exact = 5.703871200602828040e-01
numerical = 6.331339593638319885e-01   exact = 6.331339593638445340e-01
numerical = 6.919695182453416971e-01   exact = 6.919695182453485804e-01
numerical = 7.465303311756253946e-01   exact = 7.465303311756341653e-01
numerical = 7.964793405126774362e-01   exact = 7.964793405126818771e-01
numerical = 8.415079787259970301e-01   exact = 8.415079787259850397e-01
numerical = 8.813380746189611870e-01   exact = 8.813380746189544146e-01
numerical = 9.157235717734234504e-01   exact = 9.157235717734087954e-01
numerical = 9.444520486001392046e-01   exact = 9.444520486001447557e-01
numerical = 9.673460306053386359e-01   exact = 9.673460306053361935e-01
numerical = 9.842640867659141479e-01   exact = 9.842640867659233628e-01
numerical = 9.951017032411134666e-01   exact = 9.951017032410999219e-01
numerical = 9.997919290222962996e-01   exact = 9.997919290222970767e-01
numerical = 9.983057895331202136e-01   exact = 9.983057895331179932e-01
numerical = 9.906524656241546545e-01   exact = 9.906524656241597615e-01
numerical = 9.768792368569114704e-01   exact = 9.768792368569212403e-01
numerical = 9.570711894271836107e-01   exact = 9.570711894271892728e-01
numerical = 9.313506905322519458e-01   exact = 9.313506905322476159e-01
numerical = 8.998766324290730090e-01   exact = 8.998766324290705665e-01
numerical = 8.628434508534646996e-01   exact = 8.628434508534799097e-01
numerical = 8.204799238640965164e-01   exact = 8.204799238640810843e-01
numerical = 7.730477585313619837e-01   exact = 7.730477585313555444e-01
numerical = 7.208399742027739032e-01   exact = 7.208399742027815638e-01
numerical = 6.641790923316931439e-01   exact = 6.641790923316890360e-01
numerical = 6.034151440523591869e-01   exact = 6.034151440523654042e-01
numerical = 5.389235078100285126e-01   exact = 5.389235078100189646e-01
numerical = 4.711025904038699252e-01   exact = 4.711025904038588785e-01
numerical = 4.003713657690662897e-01   exact = 4.003713657690740058e-01
numerical = 3.271667867022278742e-01   exact = 3.271667867022185483e-01
numerical = 2.519410855195321486e-01   exact = 2.519410855195207133e-01
numerical = 1.751589803235273912e-01   exact = 1.751589803235142073e-01
numerical = 9.729480413709680475e-02   exact = 9.729480413708109510e-02
numerical = 1.882957463964442593e-02   exact = 1.882957463963764316e-02
numerical = -5.975197739200450997e-02   exact = -5.975197739200943658e-02
numerical = -1.379644025810567165e-01   exact = -1.379644025810661534e-01
numerical = -2.153245318874397463e-01   exact = -2.153245318874425773e-01
numerical = -2.913544614572412539e-01   exact = -2.913544614572497471e-01
numerical = -3.655845049458807949e-01   exact = -3.655845049458867346e-01
numerical = -4.375560950761862022e-01   exact = -4.375560950761965273e-01
numerical = -5.068246165068677200e-01   exact = -5.068246165068828191e-01
numerical = -5.729621525107980728e-01   exact = -5.729621525107939650e-01
numerical = -6.355601284950009866e-01   exact = -6.355601284950015417e-01
numerical = -6.942318360318096016e-01   exact = -6.942318360318168180e-01
numerical = -7.486148218084593964e-01   exact = -7.486148218084462957e-01
numerical = -7.983731267369041928e-01   exact = -7.983731267369040818e-01
numerical = -8.431993613918922215e-01   exact = -8.431993613918988828e-01
numerical = -8.828166049552955696e-01   exact = -8.828166049553174410e-01
numerical = -9.169801159363089038e-01   exact = -9.169801159363122345e-01
numerical = -9.454788440987066389e-01   exact = -9.454788440987180742e-01
numerical = -9.681367342556825850e-01   exact = -9.681367342556759237e-01
numerical = -9.848138138771034278e-01   exact = -9.848138138771088679e-01
numerical = -9.954070577910744122e-01   exact = -9.954070577910811846e-01
numerical = -9.998510246373345511e-01   exact = -9.998510246373343291e-01
numerical = -9.981182611411389960e-01   exact = -9.981182611411471006e-01
numerical = -9.902194717100865073e-01   exact = -9.902194717100752941e-01
numerical = -9.762034523058391589e-01   exact = -9.762034523058623625e-01
numerical = -9.561567890000224335e-01   exact = -9.561567890000339798e-01
numerical = -9.302033230753916637e-01   exact = -9.302033230753985471e-01
numerical = -8.985033859778708276e-01   exact = -8.985033859778548404e-01
numerical = -8.612528088447285457e-01   exact = -8.612528088447364283e-01
numerical = -8.186817127284866658e-01   exact = -8.186817127284794493e-01
numerical = -7.710530869890886985e-01   exact = -7.710530869890975803e-01
numerical = -7.186611646378362472e-01   exact = -7.186611646378373575e-01
numerical = -6.618296046684150058e-01   exact = -6.618296046684056799e-01
numerical = -6.009094926047414686e-01   exact = -6.009094926047571228e-01
numerical = -5.362771716174096204e-01   exact = -5.362771716173933001e-01
numerical = -4.683319176067801681e-01   exact = -4.683319176067672895e-01
numerical = -3.974934726161419851e-01   exact = -3.974934726161385434e-01
numerical = -3.241994518119795110e-01   exact = -3.241994518119754032e-01
numerical = -2.489026400503162872e-01   exact = -2.489026400503135950e-01
numerical = -1.720681947300211623e-01   exact = -1.720681947300018999e-01
numerical = -9.417077221291869638e-02   exact = -9.417077221291879352e-02
numerical = -1.569159556272439054e-02   exact = -1.569159556271821146e-02
numerical = 6.288451828317583037e-02   exact = 6.288451828317688508e-02
numerical = 1.410721535431816165e-01   exact = 1.410721535431842810e-01
numerical = 2.183882943207222649e-01   exact = 2.183882943207145211e-01
numerical = 2.943553085076756615e-01   exact = 2.943553085076775488e-01
numerical = 3.685038984286779784e-01   exact = 3.685038984286811425e-01
numerical = 4.403759999982938544e-01   exact = 4.403759999982947426e-01
numerical = 5.095276124807787133e-01   exact = 5.095276124807811557e-01
numerical = 5.755315413716254325e-01   exact = 5.755315413716298734e-01
numerical = 6.379800374559752019e-01   exact = 6.379800374559825293e-01
numerical = 6.964873157407641679e-01   exact = 6.964873157407576176e-01
numerical = 7.506919386996203647e-01   exact = 7.506919386996238064e-01
numerical = 8.002590491078060975e-01   exact = 8.002590491077892221e-01
numerical = 8.448824386729241187e-01   exact = 8.448824386729122393e-01
numerical = 8.842864396829861473e-01   exact = 8.842864396829825946e-01
numerical = 9.182276279851530054e-01   exact = 9.182276279851535605e-01
numerical = 9.464963267751111964e-01   exact = 9.464963267751012044e-01
numerical = 9.689179019070821575e-01   exact = 9.689179019070761623e-01
numerical = 9.853538407226871687e-01   exact = 9.853538407226700713e-01
numerical = 9.957026077336034176e-01   exact = 9.957026077336033065e-01
numerical = 9.999002718725196193e-01   exact = 9.999002718725181760e-01
numerical = 9.979209014367971253e-01   exact = 9.979209014367779185e-01
numerical = 9.897767242854575986e-01   exact = 9.897767242854617065e-01
numerical = 9.755180522999080672e-01   exact = 9.755180522999253867e-01
numerical = 9.552329705745866706e-01   exact = 9.552329705745696842e-01
numerical = 9.290467932579026256e-01   exact = 9.290467932579145049e-01
numerical = 8.971212894055445863e-01   exact = 8.971212894055446974e-01
numerical = 8.596536836274135673e-01   exact = 8.596536836273961368e-01
numerical = 8.168754377030572611e-01   exact = 8.168754377030751357e-01
numerical = 7.690508206917253675e-01   exact = 7.690508206917207046e-01
numerical = 7.164752763702132432e-01   exact = 7.164752763702006977e-01
numerical = 6.594735980846236911e-01   exact = 6.594735980846242462e-01
numerical = 5.983979222904544093e-01   exact = 5.983979222904429740e-01
numerical = 5.336255531765693449e-01   exact = 5.336255531765681237e-01
numerical = 4.655566318118407043e-01   exact = 4.655566318118307123e-01
numerical = 3.946116642132185270e-01   exact = 3.946116642132132535e-01
numerical = 3.212289236066602771e-01   exact = 3.212289236066640519e-01
numerical = 2.458617429281318156e-01   exact = 2.458617429281249323e-01
numerical = 1.689757142910422172e-01   exact = 1.689757142910430499e-01
numerical = 9.104581272104592116e-02   exact = 9.104581272104302070e-02
numerical = 1.255346192598757842e-02   exact = 1.255346192597957614e-02
numerical = -6.601643977144307229e-02   exact = -6.601643977145271736e-02
numerical = -1.441785149661241883e-01   exact = -1.441785149661334586e-01
numerical = -2.214499056626469953e-01   exact = -2.214499056626488549e-01
numerical = -2.973532562032623061e-01   exact = -2.973532562032625837e-01
numerical = -3.714196622043732798e-01   exact = -3.714196622043827167e-01
numerical = -4.431915672840520681e-01   exact = -4.431915672840658349e-01
numerical = -5.122255896855210100e-01   exact = -5.122255896855271162e-01
numerical = -5.780952613347034585e-01   exact = -5.780952613347144498e-01
numerical = -6.403936624110445619e-01   exact = -6.403936624110648790e-01
