10 0.34296084 10.00000000
20 10.27968896 10.00000000
40 0.00001031 10.00000000
80 0.06758355 10.00000000
160 0.15152356 10.00000000
320 0.00477204 10.00000000
640 5.98928226 10.00000000
1280 4.90600794 10.00000000
2560 1.51329452 10.00000000
5120 1.45784870 10.00000000
10240 4.43152905 10.00000000
20480 3.38663470 10.00000000
40960 13.25092323 10.00000000
81920 6.96741149 10.00000000
163840 7.74809659 10.00000000
327680 8.78845266 10.00000000
655360 5.95198638 10.00000000
