100 87.75808891 100.00000000
200 98.84986993 100.00000000
400 107.98220342 100.00000000
800 99.16747642 100.00000000
1600 101.10611441 100.00000000
3200 102.42690956 100.00000000
6400 102.43221334 100.00000000
12800 100.03563763 100.00000000
25600 99.59642209 100.00000000
51200 100.45665424 100.00000000
102400 100.21650234 100.00000000
204800 99.97865001 100.00000000
409600 99.84799579 100.00000000
819200 99.94313216 100.00000000
